"Plot Title: jp.sw.B"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21397968, SEN S/N: 21397968)","Coupler Detached (LGR S/N: 21397968)","Host Connected (LGR S/N: 21397968)","Coupler Attached (LGR S/N: 21397968)","End Of File (LGR S/N: 21397968)"
549,07/26/25 02:36:12 AM,7.782,,,,
550,07/26/25 04:36:12 AM,7.381,,,,
551,07/26/25 06:36:12 AM,6.573,,,,
552,07/26/25 08:36:12 AM,8.978,,,,
553,07/26/25 10:36:12 AM,16.237,,,,
554,07/26/25 12:36:12 PM,19.567,,,,
555,07/26/25 02:36:12 PM,20.424,,,,
556,07/26/25 04:36:12 PM,21.664,,,,
557,07/26/25 06:36:12 PM,21.760,,,,
558,07/26/25 08:36:12 PM,14.134,,,,
559,07/26/25 10:36:12 PM,10.553,,,,
560,07/27/25 12:36:12 AM,9.176,,,,
561,07/27/25 02:36:12 AM,8.282,,,,
562,07/27/25 04:36:12 AM,7.179,,,,
563,07/27/25 06:36:12 AM,6.064,,,,
564,07/27/25 08:36:12 AM,8.978,,,,
565,07/27/25 10:36:12 AM,15.760,,,,
566,07/27/25 12:36:12 PM,23.100,,,,
567,07/27/25 02:36:12 PM,26.977,,,,
568,07/27/25 04:36:12 PM,23.581,,,,
569,07/27/25 06:36:12 PM,19.187,,,,
570,07/27/25 08:36:12 PM,14.613,,,,
571,07/27/25 10:36:12 PM,11.528,,,,
572,07/28/25 12:36:12 AM,10.455,,,,
573,07/28/25 02:36:12 AM,9.077,,,,
574,07/28/25 04:36:12 AM,7.983,,,,
575,07/28/25 06:36:12 AM,6.978,,,,
576,07/28/25 08:36:12 AM,9.866,,,,
577,07/28/25 10:36:12 AM,16.999,,,,
578,07/28/25 12:36:12 PM,24.448,,,,
579,07/28/25 02:36:12 PM,25.319,,,,
580,07/28/25 04:36:12 PM,22.333,,,,
581,07/28/25 06:36:12 PM,18.140,,,,
582,07/28/25 08:36:12 PM,14.804,,,,
583,07/28/25 10:36:12 PM,11.236,,,,
584,07/29/25 12:36:12 AM,9.373,,,,
585,07/29/25 02:36:12 AM,9.077,,,,
586,07/29/25 04:36:12 AM,9.176,,,,
587,07/29/25 06:36:12 AM,9.472,,,,
588,07/29/25 08:36:12 AM,11.139,,,,
589,07/29/25 10:36:12 AM,14.230,,,,
590,07/29/25 12:36:12 PM,16.332,,,,
591,07/29/25 02:36:12 PM,20.710,,,,
592,07/29/25 04:36:12 PM,18.711,,,,
593,07/29/25 06:36:12 PM,17.950,,,,
594,07/29/25 08:36:12 PM,13.365,,,,
595,07/29/25 10:36:12 PM,9.965,,,,
596,07/30/25 12:36:12 AM,8.481,,,,
597,07/30/25 02:36:12 AM,7.481,,,,
598,07/30/25 04:36:12 AM,6.370,,,,
599,07/30/25 06:36:12 AM,5.552,,,,
600,07/30/25 08:36:12 AM,8.282,,,,
601,07/30/25 10:36:12 AM,17.189,,,,
602,07/30/25 12:36:12 PM,18.236,,,,
603,07/30/25 02:36:12 PM,19.377,,,,
604,07/30/25 04:36:12 PM,13.173,,,,
605,07/30/25 06:36:12 PM,10.748,,,,
606,07/30/25 08:36:12 PM,9.176,,,,
607,07/30/25 10:36:12 PM,7.582,,,,
608,07/31/25 12:36:12 AM,5.347,,,,
609,07/31/25 02:36:12 AM,4.831,,,,
610,07/31/25 04:36:12 AM,4.311,,,,
611,07/31/25 06:36:12 AM,4.415,,,,
612,07/31/25 08:36:12 AM,7.582,,,,
613,07/31/25 10:36:12 AM,15.091,,,,
614,07/31/25 12:36:12 PM,19.853,,,,
615,07/31/25 02:36:12 PM,14.134,,,,
616,07/31/25 04:36:12 PM,14.038,,,,
617,07/31/25 06:36:12 PM,12.787,,,,
618,07/31/25 08:36:12 PM,9.077,,,,
619,07/31/25 10:36:12 PM,6.877,,,,
620,08/01/25 12:36:12 AM,5.450,,,,
621,08/01/25 02:36:12 AM,4.311,,,,
622,08/01/25 04:36:12 AM,5.037,,,,
623,08/01/25 06:36:12 AM,4.207,,,,
624,08/01/25 08:36:12 AM,7.079,,,,
625,08/01/25 10:36:12 AM,14.230,,,,
626,08/01/25 12:36:12 PM,17.475,,,,
627,08/01/25 02:36:12 PM,19.092,,,,
628,08/01/25 04:36:12 PM,16.237,,,,
629,08/01/25 06:36:12 PM,12.690,,,,
630,08/01/25 08:36:12 PM,9.275,,,,
631,08/01/25 10:36:12 PM,6.877,,,,
632,08/02/25 12:36:12 AM,5.141,,,,
633,08/02/25 02:36:12 AM,4.934,,,,
634,08/02/25 04:36:12 AM,4.311,,,,
635,08/02/25 06:36:12 AM,3.788,,,,
636,08/02/25 08:36:12 AM,6.573,,,,
637,08/02/25 10:36:12 AM,13.846,,,,
638,08/02/25 12:36:12 PM,20.519,,,,
639,08/02/25 02:36:12 PM,20.234,,,,
640,08/02/25 04:36:12 PM,12.013,,,,
641,08/02/25 06:36:12 PM,12.883,,,,
642,08/02/25 08:36:12 PM,8.680,,,,
643,08/02/25 10:36:12 PM,5.962,,,,
644,08/03/25 12:36:12 AM,5.655,,,,
645,08/03/25 02:36:12 AM,4.311,,,,
646,08/03/25 04:36:12 AM,3.261,,,,
647,08/03/25 06:36:12 AM,2.730,,,,
648,08/03/25 08:36:12 AM,5.450,,,,
649,08/03/25 10:36:12 AM,11.916,,,,
650,08/03/25 12:36:12 PM,17.855,,,,
651,08/03/25 02:36:12 PM,21.855,,,,
652,08/03/25 04:36:12 PM,24.448,,,,
653,08/03/25 06:36:12 PM,20.805,,,,
654,08/03/25 08:36:12 PM,13.173,,,,
655,08/03/25 10:36:12 PM,9.571,,,,
656,08/04/25 12:36:12 AM,7.782,,,,
657,08/04/25 02:36:12 AM,6.978,,,,
658,08/04/25 04:36:12 AM,5.962,,,,
659,08/04/25 06:36:12 AM,5.552,,,,
660,08/04/25 08:36:12 AM,8.182,,,,
661,08/04/25 10:36:12 AM,15.378,,,,
662,08/04/25 12:36:12 PM,22.621,,,,
663,08/04/25 02:36:12 PM,27.272,,,,
664,08/04/25 04:36:12 PM,26.879,,,,
665,08/04/25 06:36:12 PM,22.429,,,,
666,08/04/25 08:36:12 PM,15.187,,,,
667,08/04/25 10:36:12 PM,12.594,,,,
668,08/05/25 12:36:12 AM,11.236,,,,
669,08/05/25 02:36:12 AM,10.161,,,,
670,08/05/25 04:36:12 AM,9.077,,,,
671,08/05/25 06:36:12 AM,7.882,,,,
672,08/05/25 08:36:12 AM,9.571,,,,
673,08/05/25 10:36:12 AM,14.134,,,,
674,08/05/25 12:36:12 PM,20.424,,,,
675,08/05/25 02:36:12 PM,26.195,,,,
676,08/05/25 04:36:12 PM,27.272,,,,
677,08/05/25 06:36:12 PM,22.812,,,,
678,08/05/25 08:36:12 PM,14.996,,,,
679,08/05/25 10:36:12 PM,11.431,,,,
680,08/06/25 12:36:12 AM,10.161,,,,
681,08/06/25 02:36:12 AM,9.176,,,,
682,08/06/25 04:36:12 AM,7.782,,,,
683,08/06/25 06:36:12 AM,6.978,,,,
684,08/06/25 08:36:12 AM,9.669,,,,
685,08/06/25 10:36:12 AM,16.999,,,,
686,08/06/25 12:36:12 PM,22.333,,,,
687,08/06/25 02:36:12 PM,21.760,,,,
688,08/06/25 04:36:12 PM,19.282,,,,
689,08/06/25 06:36:12 PM,18.996,,,,
690,08/06/25 08:36:12 PM,13.558,,,,
691,08/06/25 10:36:12 PM,11.334,,,,
692,08/07/25 12:36:12 AM,9.768,,,,
693,08/07/25 02:36:12 AM,9.275,,,,
694,08/07/25 04:36:12 AM,8.779,,,,
695,08/07/25 06:36:12 AM,8.680,,,,
696,08/07/25 08:36:12 AM,10.553,,,,
697,08/07/25 10:36:12 AM,16.523,,,,
698,08/07/25 12:36:12 PM,19.377,,,,
699,08/07/25 02:36:12 PM,23.100,,,,
700,08/07/25 04:36:12 PM,21.378,,,,
701,08/07/25 06:36:12 PM,17.760,,,,
702,08/07/25 08:36:12 PM,14.134,,,,
703,08/07/25 10:36:12 PM,11.722,,,,
704,08/08/25 12:36:12 AM,10.748,,,,
705,08/08/25 02:36:12 AM,10.161,,,,
706,08/08/25 04:36:12 AM,9.472,,,,
707,08/08/25 06:36:12 AM,8.779,,,,
708,08/08/25 08:36:12 AM,9.965,,,,
709,08/08/25 10:36:12 AM,16.523,,,,
710,08/08/25 12:36:12 PM,22.621,,,,
711,08/08/25 02:36:12 PM,24.835,,,,
712,08/08/25 04:36:12 PM,20.996,,,,
713,08/08/25 06:36:12 PM,17.950,,,,
714,08/08/25 08:36:12 PM,13.846,,,,
715,08/08/25 10:36:12 PM,11.528,,,,
716,08/09/25 12:36:12 AM,9.077,,,,
717,08/09/25 02:36:12 AM,8.282,,,,
718,08/09/25 04:36:12 AM,7.582,,,,
719,08/09/25 06:36:12 AM,6.674,,,,
720,08/09/25 08:36:12 AM,8.978,,,,
721,08/09/25 10:36:12 AM,15.091,,,,
722,08/09/25 12:36:12 PM,21.569,,,,
723,08/09/25 02:36:12 PM,20.901,,,,
724,08/09/25 04:36:12 PM,18.236,,,,
725,08/09/25 06:36:12 PM,15.091,,,,
726,08/09/25 08:36:12 PM,12.497,,,,
727,08/09/25 10:36:12 PM,10.553,,,,
728,08/10/25 12:36:12 AM,8.779,,,,
729,08/10/25 02:36:12 AM,7.983,,,,
730,08/10/25 04:36:12 AM,7.381,,,,
731,08/10/25 06:36:12 AM,6.978,,,,
732,08/10/25 08:36:12 AM,7.782,,,,
733,08/10/25 10:36:12 AM,14.038,,,,
734,08/10/25 12:36:12 PM,20.329,,,,
735,08/10/25 02:36:12 PM,21.378,,,,
736,08/10/25 04:36:12 PM,20.996,,,,
737,08/10/25 06:36:12 PM,20.329,,,,
738,08/10/25 08:36:12 PM,11.819,,,,
739,08/10/25 10:36:12 PM,7.782,,,,
740,08/11/25 12:36:12 AM,6.268,,,,
741,08/11/25 02:36:12 AM,4.831,,,,
742,08/11/25 04:36:12 AM,3.998,,,,
743,08/11/25 06:36:12 AM,2.837,,,,
744,08/11/25 08:36:12 AM,5.962,,,,
745,08/11/25 10:36:12 AM,13.173,,,,
746,08/11/25 12:36:12 PM,19.187,,,,
747,08/11/25 02:36:12 PM,25.416,,,,
748,08/11/25 04:36:12 PM,24.738,,,,
749,08/11/25 06:36:12 PM,18.711,,,,
750,08/11/25 08:36:12 PM,12.594,,,,
751,08/11/25 10:36:12 PM,8.680,,,,
752,08/12/25 12:36:12 AM,6.775,,,,
753,08/12/25 02:36:12 AM,5.450,,,,
754,08/12/25 04:36:12 AM,4.623,,,,
755,08/12/25 06:36:12 AM,4.415,,,,
756,08/12/25 08:36:12 AM,6.775,,,,
757,08/12/25 10:36:12 AM,16.523,,,,
758,08/12/25 12:36:12 PM,23.677,,,,
759,08/12/25 02:36:12 PM,28.754,,,,
760,08/12/25 04:36:12 PM,26.390,,,,
761,08/12/25 06:36:12 PM,22.908,,,,
762,08/12/25 08:36:12 PM,14.709,,,,
763,08/12/25 10:36:12 PM,11.041,,,,
764,08/13/25 12:36:12 AM,9.176,,,,
765,08/13/25 02:36:12 AM,7.983,,,,
766,08/13/25 04:36:12 AM,6.877,,,,
767,08/13/25 06:36:12 AM,5.962,,,,
768,08/13/25 08:36:12 AM,8.879,,,,
769,08/13/25 10:36:12 AM,17.094,,,,
770,08/13/25 12:36:12 PM,23.581,,,,
771,08/13/25 02:36:12 PM,28.655,,,,
772,08/13/25 04:36:12 PM,26.195,,,,
773,08/13/25 06:36:12 PM,20.329,,,,
774,08/13/25 08:36:12 PM,14.421,,,,
775,08/13/25 10:36:12 PM,11.625,,,,
776,08/14/25 12:36:12 AM,9.373,,,,
777,08/14/25 02:36:12 AM,8.581,,,,
778,08/14/25 04:36:12 AM,7.481,,,,
779,08/14/25 06:36:12 AM,6.573,,,,
780,08/14/25 08:36:12 AM,9.373,,,,
781,08/14/25 10:36:12 AM,17.855,,,,
782,08/14/25 12:36:12 PM,25.416,,,,
783,08/14/25 02:36:12 PM,25.513,,,,
784,08/14/25 04:36:12 PM,20.138,,,,
785,08/14/25 06:36:12 PM,19.092,,,,
786,08/14/25 08:36:12 PM,13.846,,,,
787,08/14/25 10:36:12 PM,10.944,,,,
788,08/15/25 12:36:12 AM,10.553,,,,
789,08/15/25 02:36:12 AM,9.373,,,,
790,08/15/25 04:36:12 AM,7.682,,,,
791,08/15/25 06:36:12 AM,6.573,,,,
792,08/15/25 08:36:12 AM,9.275,,,,
793,08/15/25 10:36:12 AM,18.140,,,,
794,08/15/25 12:36:12 PM,22.717,,,,
795,08/15/25 02:36:12 PM,17.379,,,,
796,08/15/25 04:36:12 PM,15.282,,,,
797,08/15/25 06:36:12 PM,14.325,,,,
798,08/15/25 08:36:12 PM,11.528,,,,
799,08/15/25 10:36:12 PM,9.669,,,,
800,08/16/25 12:36:12 AM,7.782,,,,
801,08/16/25 02:36:12 AM,6.370,,,,
802,08/16/25 04:36:12 AM,6.471,,,,
803,08/16/25 06:36:12 AM,6.573,,,,
804,08/16/25 08:36:12 AM,8.481,,,,
805,08/16/25 10:36:12 AM,12.883,,,,
806,08/16/25 12:36:12 PM,16.523,,,,
807,08/16/25 02:36:12 PM,13.942,,,,
808,08/16/25 04:36:12 PM,17.284,,,,
809,08/16/25 06:36:12 PM,16.999,,,,
810,08/16/25 08:36:12 PM,10.944,,,,
811,08/16/25 10:36:12 PM,7.882,,,,
812,08/17/25 12:36:12 AM,6.166,,,,
813,08/17/25 02:36:12 AM,5.244,,,,
814,08/17/25 04:36:12 AM,4.311,,,,
815,08/17/25 06:36:12 AM,3.893,,,,
816,08/17/25 08:36:12 AM,6.471,,,,
817,08/17/25 10:36:12 AM,14.325,,,,
818,08/17/25 12:36:12 PM,21.473,,,,
819,08/17/25 02:36:12 PM,26.977,,,,
820,08/17/25 04:36:12 PM,27.272,,,,
821,08/17/25 06:36:12 PM,24.062,,,,
822,08/17/25 08:36:12 PM,15.951,,,,
823,08/17/25 10:36:12 PM,11.334,,,,
824,08/18/25 12:36:12 AM,9.176,,,,
825,08/18/25 02:36:12 AM,8.680,,,,
826,08/18/25 04:36:12 AM,7.582,,,,
827,08/18/25 06:36:12 AM,6.268,,,,
828,08/18/25 08:36:12 AM,8.282,,,,
829,08/18/25 10:36:12 AM,17.665,,,,
830,08/18/25 12:36:12 PM,26.683,,,,
831,08/18/25 02:36:12 PM,26.390,,,,
832,08/18/25 04:36:12 PM,22.525,,,,
833,08/18/25 06:36:12 PM,18.996,,,,
834,08/18/25 08:36:12 PM,14.517,,,,
835,08/18/25 10:36:12 PM,12.207,,,,
836,08/19/25 12:36:12 AM,9.373,,,,
837,08/19/25 02:36:12 AM,7.682,,,,
838,08/19/25 04:36:12 AM,6.775,,,,
839,08/19/25 06:36:12 AM,6.064,,,,
840,08/19/25 08:36:12 AM,8.282,,,,
841,08/19/25 10:36:12 AM,18.806,,,,
842,08/19/25 12:36:12 PM,20.043,,,,
843,08/19/25 02:36:12 PM,22.908,,,,
844,08/19/25 04:36:12 PM,21.187,,,,
845,08/19/25 06:36:12 PM,19.472,,,,
846,08/19/25 08:36:12 PM,13.558,,,,
847,08/19/25 10:36:12 PM,10.259,,,,
848,08/20/25 12:36:12 AM,8.182,,,,
849,08/20/25 02:36:12 AM,7.179,,,,
850,08/20/25 04:36:12 AM,6.064,,,,
851,08/20/25 06:36:12 AM,5.757,,,,
852,08/20/25 08:36:12 AM,9.077,,,,
853,08/20/25 10:36:12 AM,18.331,,,,
854,08/20/25 12:36:12 PM,22.429,,,,
855,08/20/25 02:36:12 PM,28.258,,,,
856,08/20/25 04:36:12 PM,25.902,,,,
857,08/20/25 06:36:12 PM,23.100,,,,
858,08/20/25 08:36:12 PM,14.996,,,,
859,08/20/25 10:36:12 PM,11.334,,,,
860,08/21/25 12:36:12 AM,9.768,,,,
861,08/21/25 02:36:12 AM,9.077,,,,
862,08/21/25 04:36:12 AM,8.581,,,,
863,08/21/25 06:36:12 AM,7.782,,,,
864,08/21/25 08:36:12 AM,10.063,,,,
865,08/21/25 10:36:12 AM,18.806,,,,
866,08/21/25 12:36:12 PM,26.390,,,,
867,08/21/25 02:36:12 PM,25.610,,,,
868,08/21/25 04:36:12 PM,24.255,,,,
869,08/21/25 06:36:12 PM,23.388,,,,
870,08/21/25 08:36:12 PM,15.855,,,,
871,08/21/25 10:36:12 PM,12.594,,,,
872,08/22/25 12:36:12 AM,10.455,,,,
873,08/22/25 02:36:12 AM,8.978,,,,
874,08/22/25 04:36:12 AM,8.382,,,,
875,08/22/25 06:36:12 AM,8.481,,,,
876,08/22/25 08:36:12 AM,10.944,,,,
877,08/22/25 10:36:12 AM,15.760,,,,
878,08/22/25 12:36:12 PM,22.238,,,,
879,08/22/25 02:36:12 PM,24.738,,,,
880,08/22/25 04:36:12 PM,22.717,,,,
881,08/22/25 06:36:12 PM,15.951,,,,
882,08/22/25 08:36:12 PM,12.883,,,,
883,08/22/25 10:36:12 PM,11.334,,,,
884,08/23/25 12:36:12 AM,9.571,,,,
885,08/23/25 02:36:12 AM,8.779,,,,
886,08/23/25 04:36:12 AM,7.882,,,,
887,08/23/25 06:36:12 AM,6.573,,,,
888,08/23/25 08:36:12 AM,9.077,,,,
889,08/23/25 10:36:12 AM,15.473,,,,
890,08/23/25 12:36:12 PM,20.234,,,,
891,08/23/25 02:36:12 PM,26.195,,,,
892,08/23/25 04:36:12 PM,20.234,,,,
893,08/23/25 06:36:12 PM,19.948,,,,
894,08/23/25 08:36:12 PM,12.594,,,,
895,08/23/25 10:36:12 PM,10.553,,,,
896,08/24/25 12:36:12 AM,8.382,,,,
897,08/24/25 02:36:12 AM,7.179,,,,
898,08/24/25 04:36:12 AM,6.166,,,,
899,08/24/25 06:36:12 AM,5.450,,,,
900,08/24/25 08:36:12 AM,7.179,,,,
901,08/24/25 10:36:12 AM,11.819,,,,
902,08/24/25 12:36:12 PM,18.045,,,,
903,08/24/25 02:36:12 PM,20.901,,,,
904,08/24/25 04:36:12 PM,11.431,,,,
905,08/24/25 06:36:12 PM,9.373,,,,
906,08/24/25 08:36:12 PM,8.182,,,,
907,08/24/25 10:36:12 PM,7.682,,,,
908,08/25/25 12:36:12 AM,7.179,,,,
909,08/25/25 02:36:12 AM,5.757,,,,
910,08/25/25 04:36:12 AM,5.037,,,,
911,08/25/25 06:36:12 AM,5.757,,,,
912,08/25/25 08:36:12 AM,6.877,,,,
913,08/25/25 10:36:12 AM,10.357,,,,
914,08/25/25 12:36:12 PM,10.259,,,,
915,08/25/25 02:36:12 PM,14.613,,,,
916,08/25/25 04:36:12 PM,14.038,,,,
917,08/25/25 06:36:12 PM,12.304,,,,
918,08/25/25 08:36:12 PM,9.176,,,,
919,08/25/25 10:36:12 PM,8.082,,,,
920,08/26/25 12:36:12 AM,7.481,,,,
921,08/26/25 02:36:12 AM,6.064,,,,
922,08/26/25 04:36:12 AM,5.450,,,,
923,08/26/25 06:36:12 AM,4.934,,,,
924,08/26/25 08:36:12 AM,7.782,,,,
925,08/26/25 10:36:12 AM,10.259,,,,
926,08/26/25 12:36:12 PM,11.722,,,,
927,08/26/25 02:36:12 PM,18.711,,,,
928,08/26/25 04:36:12 PM,13.942,,,,
929,08/26/25 06:36:12 PM,10.259,,,,
930,08/26/25 08:36:12 PM,8.082,,,,
931,08/26/25 10:36:12 PM,6.978,,,,
932,08/27/25 12:36:12 AM,6.674,,,,
933,08/27/25 02:36:12 AM,6.268,,,,
934,08/27/25 04:36:12 AM,5.655,,,,
935,08/27/25 06:36:12 AM,5.757,,,,
936,08/27/25 08:36:12 AM,6.775,,,,
937,08/27/25 10:36:12 AM,8.481,,,,
938,08/27/25 12:36:12 PM,10.455,,,,
939,08/27/25 02:36:12 PM,16.427,,,,
940,08/27/25 04:36:12 PM,13.558,,,,
941,08/27/25 06:36:12 PM,12.207,,,,
942,08/27/25 08:36:12 PM,9.275,,,,
943,08/27/25 10:36:12 PM,7.582,,,,
944,08/28/25 12:36:12 AM,6.674,,,,
945,08/28/25 02:36:12 AM,5.552,,,,
946,08/28/25 04:36:12 AM,5.655,,,,
947,08/28/25 06:36:12 AM,5.347,,,,
948,08/28/25 08:36:12 AM,5.757,,,,
949,08/28/25 10:36:12 AM,12.207,,,,
950,08/28/25 12:36:12 PM,17.189,,,,
951,08/28/25 02:36:12 PM,21.473,,,,
952,08/28/25 04:36:12 PM,17.284,,,,
953,08/28/25 06:36:12 PM,14.517,,,,
954,08/28/25 08:36:12 PM,10.651,,,,
955,08/28/25 10:36:12 PM,8.182,,,,
956,08/29/25 12:36:12 AM,6.370,,,,
957,08/29/25 02:36:12 AM,5.962,,,,
958,08/29/25 04:36:12 AM,5.860,,,,
959,08/29/25 06:36:12 AM,5.244,,,,
960,08/29/25 08:36:12 AM,6.370,,,,
961,08/29/25 10:36:12 AM,11.916,,,,
962,08/29/25 12:36:12 PM,14.517,,,,
963,08/29/25 02:36:12 PM,17.855,,,,
964,08/29/25 04:36:12 PM,12.304,,,,
965,08/29/25 06:36:12 PM,11.431,,,,
966,08/29/25 08:36:12 PM,9.077,,,,
967,08/29/25 10:36:12 PM,7.481,,,,
968,08/30/25 12:36:12 AM,7.179,,,,
969,08/30/25 02:36:12 AM,6.573,,,,
970,08/30/25 04:36:12 AM,5.860,,,,
971,08/30/25 06:36:12 AM,5.655,,,,
972,08/30/25 08:36:12 AM,5.552,,,,
973,08/30/25 10:36:12 AM,8.680,,,,
974,08/30/25 12:36:12 PM,13.269,,,,
975,08/30/25 02:36:12 PM,14.230,,,,
976,08/30/25 04:36:12 PM,9.472,,,,
977,08/30/25 06:36:12 PM,9.373,,,,
978,08/30/25 08:36:12 PM,6.064,,,,
979,08/30/25 10:36:12 PM,4.311,,,,
980,08/31/25 12:36:12 AM,3.472,,,,
981,08/31/25 02:36:12 AM,2.410,,,,
982,08/31/25 04:36:12 AM,2.088,,,,
983,08/31/25 06:36:12 AM,1.764,,,,
984,08/31/25 08:36:12 AM,2.837,,,,
985,08/31/25 10:36:12 AM,10.063,,,,
986,08/31/25 12:36:12 PM,15.664,,,,
987,08/31/25 02:36:12 PM,16.808,,,,
988,08/31/25 04:36:12 PM,19.282,,,,
989,08/31/25 06:36:12 PM,12.497,,,,
990,08/31/25 08:36:12 PM,8.680,,,,
991,08/31/25 10:36:12 PM,6.166,,,,
992,09/01/25 12:36:12 AM,4.831,,,,
993,09/01/25 02:36:12 AM,3.683,,,,
994,09/01/25 04:36:12 AM,2.837,,,,
995,09/01/25 06:36:12 AM,2.303,,,,
996,09/01/25 08:36:12 AM,3.788,,,,
997,09/01/25 10:36:12 AM,11.041,,,,
998,09/01/25 12:36:12 PM,17.855,,,,
999,09/01/25 02:36:12 PM,23.004,,,,
1000,09/01/25 04:36:12 PM,23.869,,,,
1001,09/01/25 06:36:12 PM,18.711,,,,
1002,09/01/25 08:36:12 PM,11.041,,,,
1003,09/01/25 10:36:12 PM,8.082,,,,
1004,09/02/25 12:36:12 AM,6.370,,,,
1005,09/02/25 02:36:12 AM,5.450,,,,
1006,09/02/25 04:36:12 AM,4.623,,,,
1007,09/02/25 06:36:12 AM,4.415,,,,
1008,09/02/25 08:36:12 AM,5.962,,,,
1009,09/02/25 10:36:12 AM,13.654,,,,
1010,09/02/25 12:36:12 PM,20.615,,,,
1011,09/02/25 02:36:12 PM,21.091,,,,
1012,09/02/25 04:36:12 PM,20.138,,,,
1013,09/02/25 06:36:12 PM,14.996,,,,
1014,09/02/25 08:36:12 PM,10.553,,,,
1015,09/02/25 10:36:12 PM,8.282,,,,
1016,09/03/25 12:36:12 AM,6.674,,,,
1017,09/03/25 02:36:12 AM,5.655,,,,
1018,09/03/25 04:36:12 AM,5.141,,,,
1019,09/03/25 06:36:12 AM,4.831,,,,
1020,09/03/25 08:36:12 AM,6.471,,,,
1021,09/03/25 10:36:12 AM,12.690,,,,
1022,09/03/25 12:36:12 PM,19.758,,,,
1023,09/03/25 02:36:12 PM,18.331,,,,
1024,09/03/25 04:36:12 PM,22.525,,,,
1025,09/03/25 06:36:12 PM,17.284,,,,
1026,09/03/25 08:36:12 PM,11.334,,,,
1027,09/03/25 10:36:12 PM,9.373,,,,
1028,09/04/25 12:36:12 AM,7.682,,,,
1029,09/04/25 02:36:12 AM,6.573,,,,
1030,09/04/25 04:36:12 AM,6.268,,,,
1031,09/04/25 06:36:12 AM,5.757,,,,
1032,09/04/25 08:36:12 AM,7.179,,,,
1033,09/04/25 10:36:12 AM,14.134,,,,
1034,09/04/25 12:36:12 PM,19.662,,,,
1035,09/04/25 02:36:12 PM,22.238,,,,
1036,09/04/25 04:36:12 PM,18.521,,,,
1037,09/04/25 06:36:12 PM,15.664,,,,
1038,09/04/25 08:36:12 PM,11.431,,,,
1039,09/04/25 10:36:12 PM,8.978,,,,
1040,09/05/25 12:36:12 AM,7.782,,,,
1041,09/05/25 02:36:12 AM,7.381,,,,
1042,09/05/25 04:36:12 AM,6.674,,,,
1043,09/05/25 06:36:12 AM,5.860,,,,
1044,09/05/25 08:36:12 AM,6.268,,,,
1045,09/05/25 10:36:12 AM,9.571,,,,
1046,09/05/25 12:36:12 PM,12.110,,,,
1047,09/05/25 02:36:12 PM,17.855,,,,
1048,09/05/25 04:36:12 PM,15.187,,,,
1049,09/05/25 06:36:12 PM,10.846,,,,
1050,09/05/25 08:36:12 PM,7.983,,,,
1051,09/05/25 10:36:12 PM,6.166,,,,
1052,09/06/25 12:36:12 AM,4.623,,,,
1053,09/06/25 02:36:12 AM,3.998,,,,
1054,09/06/25 04:36:12 AM,3.367,,,,
1055,09/06/25 06:36:12 AM,3.049,,,,
1056,09/06/25 08:36:12 AM,4.415,,,,
1057,09/06/25 10:36:12 AM,11.625,,,,
1058,09/06/25 12:36:12 PM,16.237,,,,
1059,09/06/25 02:36:12 PM,21.091,,,,
1060,09/06/25 04:36:12 PM,17.284,,,,
1061,09/06/25 06:36:12 PM,14.230,,,,
1062,09/06/25 08:36:12 PM,9.866,,,,
1063,09/06/25 10:36:12 PM,7.682,,,,
1064,09/07/25 12:36:12 AM,7.481,,,,
1065,09/07/25 02:36:12 AM,7.079,,,,
1066,09/07/25 04:36:12 AM,5.962,,,,
1067,09/07/25 06:36:12 AM,5.655,,,,
1068,09/07/25 08:36:12 AM,6.268,,,,
1069,09/07/25 10:36:12 AM,8.978,,,,
1070,09/07/25 12:36:12 PM,14.517,,,,
1071,09/07/25 02:36:12 PM,13.750,,,,
1072,09/07/25 04:36:12 PM,13.654,,,,
1073,09/07/25 06:36:12 PM,12.110,,,,
1074,09/07/25 08:36:12 PM,8.581,,,,
1075,09/07/25 10:36:12 PM,7.381,,,,
1076,09/08/25 12:36:12 AM,5.860,,,,
1077,09/08/25 02:36:12 AM,4.727,,,,
1078,09/08/25 04:36:12 AM,4.415,,,,
1079,09/08/25 06:36:12 AM,3.683,,,,
1080,09/08/25 08:36:12 AM,5.037,,,,
1081,09/08/25 10:36:12 AM,11.625,,,,
1082,09/08/25 12:36:12 PM,14.900,,,,
1083,09/08/25 02:36:12 PM,19.377,,,,
1084,09/08/25 04:36:12 PM,17.760,,,,
1085,09/08/25 06:36:12 PM,13.461,,,,
1086,09/08/25 08:36:12 PM,9.373,,,,
1087,09/08/25 10:36:12 PM,6.370,,,,
1088,09/09/25 12:36:12 AM,5.141,,,,
1089,09/09/25 02:36:12 AM,4.623,,,,
1090,09/09/25 04:36:12 AM,3.998,,,,
1091,09/09/25 06:36:12 AM,4.102,,,,
1092,09/09/25 08:36:12 AM,5.962,,,,
1093,09/09/25 10:36:12 AM,11.528,,,,
1094,09/09/25 12:36:12 PM,17.855,,,,
1095,09/09/25 02:36:12 PM,16.713,,,,
1096,09/09/25 04:36:12 PM,15.664,,,,
1097,09/09/25 06:36:12 PM,12.787,,,,
1098,09/09/25 08:36:12 PM,8.082,,,,
