"Plot Title: jp.te.B"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21474966, SEN S/N: 21474966)","Coupler Detached (LGR S/N: 21474966)","Host Connected (LGR S/N: 21474966)","Coupler Attached (LGR S/N: 21474966)","End Of File (LGR S/N: 21474966)"
549,10/05/24 02:50:23 AM,6.775,,,,
550,10/05/24 04:50:23 AM,6.370,,,,
551,10/05/24 06:50:23 AM,5.860,,,,
552,10/05/24 08:50:23 AM,5.757,,,,
553,10/05/24 10:50:23 AM,8.978,,,,
554,10/05/24 12:50:23 PM,13.461,,,,
555,10/05/24 02:50:23 PM,16.141,,,,
556,10/05/24 04:50:23 PM,14.996,,,,
557,10/05/24 06:50:23 PM,10.553,,,,
558,10/05/24 08:50:23 PM,7.882,,,,
559,10/05/24 10:50:23 PM,6.471,,,,
560,10/06/24 12:50:23 AM,5.347,,,,
561,10/06/24 02:50:23 AM,4.623,,,,
562,10/06/24 04:50:23 AM,3.998,,,,
563,10/06/24 06:50:23 AM,3.683,,,,
564,10/06/24 08:50:23 AM,4.207,,,,
565,10/06/24 10:50:23 AM,8.779,,,,
566,10/06/24 12:50:23 PM,13.750,,,,
567,10/06/24 02:50:23 PM,17.094,,,,
568,10/06/24 04:50:23 PM,16.332,,,,
569,10/06/24 06:50:23 PM,11.916,,,,
570,10/06/24 08:50:23 PM,8.779,,,,
571,10/06/24 10:50:23 PM,7.079,,,,
572,10/07/24 12:50:23 AM,6.166,,,,
573,10/07/24 02:50:23 AM,4.934,,,,
574,10/07/24 04:50:23 AM,4.207,,,,
575,10/07/24 06:50:23 AM,3.578,,,,
576,10/07/24 08:50:23 AM,3.578,,,,
577,10/07/24 10:50:23 AM,7.582,,,,
578,10/07/24 12:50:23 PM,12.497,,,,
579,10/07/24 02:50:23 PM,14.804,,,,
580,10/07/24 04:50:23 PM,14.421,,,,
581,10/07/24 06:50:23 PM,9.866,,,,
582,10/07/24 08:50:23 PM,6.978,,,,
583,10/07/24 10:50:23 PM,5.450,,,,
584,10/08/24 12:50:23 AM,4.311,,,,
585,10/08/24 02:50:23 AM,3.683,,,,
586,10/08/24 04:50:23 AM,2.837,,,,
587,10/08/24 06:50:23 AM,2.410,,,,
588,10/08/24 08:50:23 AM,2.943,,,,
589,10/08/24 10:50:23 AM,7.280,,,,
590,10/08/24 12:50:23 PM,12.304,,,,
591,10/08/24 02:50:23 PM,11.722,,,,
592,10/08/24 04:50:23 PM,10.357,,,,
593,10/08/24 06:50:23 PM,8.282,,,,
594,10/08/24 08:50:23 PM,6.064,,,,
595,10/08/24 10:50:23 PM,4.831,,,,
596,10/09/24 12:50:23 AM,4.102,,,,
597,10/09/24 02:50:23 AM,3.472,,,,
598,10/09/24 04:50:23 AM,3.049,,,,
599,10/09/24 06:50:23 AM,2.624,,,,
600,10/09/24 08:50:23 AM,2.837,,,,
601,10/09/24 10:50:23 AM,7.179,,,,
602,10/09/24 12:50:23 PM,10.553,,,,
603,10/09/24 02:50:23 PM,10.748,,,,
604,10/09/24 04:50:23 PM,10.846,,,,
605,10/09/24 06:50:23 PM,7.882,,,,
606,10/09/24 08:50:23 PM,5.655,,,,
607,10/09/24 10:50:23 PM,4.415,,,,
608,10/10/24 12:50:23 AM,3.683,,,,
609,10/10/24 02:50:23 AM,3.049,,,,
610,10/10/24 04:50:23 AM,2.837,,,,
611,10/10/24 06:50:23 AM,2.410,,,,
612,10/10/24 08:50:23 AM,2.730,,,,
613,10/10/24 10:50:23 AM,6.877,,,,
614,10/10/24 12:50:23 PM,11.528,,,,
615,10/10/24 02:50:23 PM,12.497,,,,
616,10/10/24 04:50:23 PM,12.594,,,,
617,10/10/24 06:50:23 PM,8.879,,,,
618,10/10/24 08:50:23 PM,6.978,,,,
619,10/10/24 10:50:23 PM,5.860,,,,
620,10/11/24 12:50:23 AM,4.831,,,,
621,10/11/24 02:50:23 AM,3.998,,,,
622,10/11/24 04:50:23 AM,3.893,,,,
623,10/11/24 06:50:23 AM,3.683,,,,
624,10/11/24 08:50:23 AM,3.788,,,,
625,10/11/24 10:50:23 AM,6.370,,,,
626,10/11/24 12:50:23 PM,8.978,,,,
627,10/11/24 02:50:23 PM,12.207,,,,
628,10/11/24 04:50:23 PM,11.916,,,,
629,10/11/24 06:50:23 PM,8.382,,,,
630,10/11/24 08:50:23 PM,6.370,,,,
631,10/11/24 10:50:23 PM,5.347,,,,
632,10/12/24 12:50:23 AM,5.037,,,,
633,10/12/24 02:50:23 AM,4.415,,,,
634,10/12/24 04:50:23 AM,3.578,,,,
635,10/12/24 06:50:23 AM,2.943,,,,
636,10/12/24 08:50:23 AM,3.261,,,,
637,10/12/24 10:50:23 AM,7.682,,,,
638,10/12/24 12:50:23 PM,10.259,,,,
639,10/12/24 02:50:23 PM,12.207,,,,
640,10/12/24 04:50:23 PM,11.722,,,,
641,10/12/24 06:50:23 PM,8.879,,,,
642,10/12/24 08:50:23 PM,6.775,,,,
643,10/12/24 10:50:23 PM,5.552,,,,
644,10/13/24 12:50:23 AM,4.519,,,,
645,10/13/24 02:50:23 AM,4.102,,,,
646,10/13/24 04:50:23 AM,3.683,,,,
647,10/13/24 06:50:23 AM,3.049,,,,
648,10/13/24 08:50:23 AM,3.049,,,,
649,10/13/24 10:50:23 AM,6.674,,,,
650,10/13/24 12:50:23 PM,11.528,,,,
651,10/13/24 02:50:23 PM,13.846,,,,
652,10/13/24 04:50:23 PM,11.041,,,,
653,10/13/24 06:50:23 PM,8.182,,,,
654,10/13/24 08:50:23 PM,6.674,,,,
655,10/13/24 10:50:23 PM,5.347,,,,
656,10/14/24 12:50:23 AM,4.519,,,,
657,10/14/24 02:50:23 AM,4.102,,,,
658,10/14/24 04:50:23 AM,3.578,,,,
659,10/14/24 06:50:23 AM,3.155,,,,
660,10/14/24 08:50:23 AM,4.102,,,,
661,10/14/24 10:50:23 AM,7.582,,,,
662,10/14/24 12:50:23 PM,11.041,,,,
663,10/14/24 02:50:23 PM,13.365,,,,
664,10/14/24 04:50:23 PM,11.528,,,,
665,10/14/24 06:50:23 PM,8.082,,,,
666,10/14/24 08:50:23 PM,6.166,,,,
667,10/14/24 10:50:23 PM,4.934,,,,
668,10/15/24 12:50:23 AM,4.102,,,,
669,10/15/24 02:50:23 AM,3.367,,,,
670,10/15/24 04:50:23 AM,3.155,,,,
671,10/15/24 06:50:23 AM,2.410,,,,
672,10/15/24 08:50:23 AM,2.410,,,,
673,10/15/24 10:50:23 AM,6.978,,,,
674,10/15/24 12:50:23 PM,10.259,,,,
675,10/15/24 02:50:23 PM,11.722,,,,
676,10/15/24 04:50:23 PM,10.357,,,,
677,10/15/24 06:50:23 PM,7.582,,,,
678,10/15/24 08:50:23 PM,5.450,,,,
679,10/15/24 10:50:23 PM,4.311,,,,
680,10/16/24 12:50:23 AM,3.683,,,,
681,10/16/24 02:50:23 AM,3.261,,,,
682,10/16/24 04:50:23 AM,2.730,,,,
683,10/16/24 06:50:23 AM,2.195,,,,
684,10/16/24 08:50:23 AM,2.410,,,,
685,10/16/24 10:50:23 AM,6.775,,,,
686,10/16/24 12:50:23 PM,10.357,,,,
687,10/16/24 02:50:23 PM,9.965,,,,
688,10/16/24 04:50:23 PM,8.879,,,,
689,10/16/24 06:50:23 PM,6.471,,,,
690,10/16/24 08:50:23 PM,4.415,,,,
691,10/16/24 10:50:23 PM,3.049,,,,
692,10/17/24 12:50:23 AM,2.410,,,,
693,10/17/24 02:50:23 AM,1.980,,,,
694,10/17/24 04:50:23 AM,1.764,,,,
695,10/17/24 06:50:23 AM,1.548,,,,
696,10/17/24 08:50:23 AM,1.764,,,,
697,10/17/24 10:50:23 AM,3.998,,,,
698,10/17/24 12:50:23 PM,4.727,,,,
699,10/17/24 02:50:23 PM,4.623,,,,
700,10/17/24 04:50:23 PM,3.683,,,,
701,10/17/24 06:50:23 PM,2.195,,,,
702,10/17/24 08:50:23 PM,1.439,,,,
703,10/17/24 10:50:23 PM,0.784,,,,
704,10/18/24 12:50:23 AM,0.674,,,,
705,10/18/24 02:50:23 AM,0.674,,,,
706,10/18/24 04:50:23 AM,0.343,,,,
707,10/18/24 06:50:23 AM,-0.102,,,,
708,10/18/24 08:50:23 AM,0.232,,,,
709,10/18/24 10:50:23 AM,2.303,,,,
710,10/18/24 12:50:23 PM,4.623,,,,
711,10/18/24 02:50:23 PM,6.064,,,,
712,10/18/24 04:50:23 PM,2.837,,,,
713,10/18/24 06:50:23 PM,2.303,,,,
714,10/18/24 08:50:23 PM,1.764,,,,
715,10/18/24 10:50:23 PM,1.221,,,,
716,10/19/24 12:50:23 AM,0.784,,,,
717,10/19/24 02:50:23 AM,0.453,,,,
718,10/19/24 04:50:23 AM,0.453,,,,
719,10/19/24 06:50:23 AM,0.343,,,,
720,10/19/24 08:50:23 AM,0.343,,,,
721,10/19/24 10:50:23 AM,0.674,,,,
722,10/19/24 12:50:23 PM,3.472,,,,
723,10/19/24 02:50:23 PM,9.768,,,,
724,10/19/24 04:50:23 PM,9.571,,,,
725,10/19/24 06:50:23 PM,5.244,,,,
726,10/19/24 08:50:23 PM,3.155,,,,
727,10/19/24 10:50:23 PM,2.303,,,,
728,10/20/24 12:50:23 AM,2.088,,,,
729,10/20/24 02:50:23 AM,1.548,,,,
730,10/20/24 04:50:23 AM,1.003,,,,
731,10/20/24 06:50:23 AM,0.893,,,,
732,10/20/24 08:50:23 AM,0.893,,,,
733,10/20/24 10:50:23 AM,3.472,,,,
734,10/20/24 12:50:23 PM,8.182,,,,
735,10/20/24 02:50:23 PM,11.625,,,,
736,10/20/24 04:50:23 PM,10.161,,,,
737,10/20/24 06:50:23 PM,5.655,,,,
738,10/20/24 08:50:23 PM,3.893,,,,
739,10/20/24 10:50:23 PM,3.049,,,,
740,10/21/24 12:50:23 AM,1.872,,,,
741,10/21/24 02:50:23 AM,1.221,,,,
742,10/21/24 04:50:23 AM,1.112,,,,
743,10/21/24 06:50:23 AM,1.112,,,,
744,10/21/24 08:50:23 AM,1.221,,,,
745,10/21/24 10:50:23 AM,1.330,,,,
746,10/21/24 12:50:23 PM,1.439,,,,
747,10/21/24 02:50:23 PM,1.439,,,,
748,10/21/24 04:50:23 PM,1.330,,,,
749,10/21/24 06:50:23 PM,1.112,,,,
750,10/21/24 08:50:23 PM,0.453,,,,
751,10/21/24 10:50:23 PM,0.232,,,,
752,10/22/24 12:50:23 AM,-0.102,,,,
753,10/22/24 02:50:23 AM,-0.325,,,,
754,10/22/24 04:50:23 AM,-0.437,,,,
755,10/22/24 06:50:23 AM,-0.549,,,,
756,10/22/24 08:50:23 AM,-0.662,,,,
757,10/22/24 10:50:23 AM,-0.102,,,,
758,10/22/24 12:50:23 PM,0.563,,,,
759,10/22/24 02:50:23 PM,4.623,,,,
760,10/22/24 04:50:23 PM,4.727,,,,
761,10/22/24 06:50:23 PM,1.764,,,,
762,10/22/24 08:50:23 PM,0.893,,,,
763,10/22/24 10:50:23 PM,0.453,,,,
764,10/23/24 12:50:23 AM,0.121,,,,
765,10/23/24 02:50:23 AM,-0.102,,,,
766,10/23/24 04:50:23 AM,-0.213,,,,
767,10/23/24 06:50:23 AM,-0.437,,,,
768,10/23/24 08:50:23 AM,-0.213,,,,
769,10/23/24 10:50:23 AM,1.221,,,,
770,10/23/24 12:50:23 PM,7.782,,,,
771,10/23/24 02:50:23 PM,10.455,,,,
772,10/23/24 04:50:23 PM,9.669,,,,
773,10/23/24 06:50:23 PM,5.552,,,,
774,10/23/24 08:50:23 PM,3.367,,,,
775,10/23/24 10:50:23 PM,2.303,,,,
776,10/24/24 12:50:23 AM,1.764,,,,
777,10/24/24 02:50:23 AM,1.221,,,,
778,10/24/24 04:50:23 AM,0.893,,,,
779,10/24/24 06:50:23 AM,0.563,,,,
780,10/24/24 08:50:23 AM,0.453,,,,
781,10/24/24 10:50:23 AM,1.980,,,,
782,10/24/24 12:50:23 PM,6.166,,,,
783,10/24/24 02:50:23 PM,6.674,,,,
784,10/24/24 04:50:23 PM,6.471,,,,
785,10/24/24 06:50:23 PM,2.837,,,,
786,10/24/24 08:50:23 PM,1.003,,,,
787,10/24/24 10:50:23 PM,0.453,,,,
788,10/25/24 12:50:23 AM,0.010,,,,
789,10/25/24 02:50:23 AM,-0.325,,,,
790,10/25/24 04:50:23 AM,-0.437,,,,
791,10/25/24 06:50:23 AM,-0.774,,,,
792,10/25/24 08:50:23 AM,-0.549,,,,
793,10/25/24 10:50:23 AM,1.003,,,,
794,10/25/24 12:50:23 PM,5.552,,,,
795,10/25/24 02:50:23 PM,8.282,,,,
796,10/25/24 04:50:23 PM,7.782,,,,
797,10/25/24 06:50:23 PM,4.311,,,,
798,10/25/24 08:50:23 PM,2.303,,,,
799,10/25/24 10:50:23 PM,1.656,,,,
800,10/26/24 12:50:23 AM,0.893,,,,
801,10/26/24 02:50:23 AM,0.343,,,,
802,10/26/24 04:50:23 AM,0.121,,,,
803,10/26/24 06:50:23 AM,0.010,,,,
804,10/26/24 08:50:23 AM,-0.102,,,,
805,10/26/24 10:50:23 AM,3.155,,,,
806,10/26/24 12:50:23 PM,7.582,,,,
807,10/26/24 02:50:23 PM,9.965,,,,
808,10/26/24 04:50:23 PM,8.978,,,,
809,10/26/24 06:50:23 PM,5.347,,,,
810,10/26/24 08:50:23 PM,3.261,,,,
811,10/26/24 10:50:23 PM,1.980,,,,
812,10/27/24 12:50:23 AM,1.112,,,,
813,10/27/24 02:50:23 AM,0.453,,,,
814,10/27/24 04:50:23 AM,0.121,,,,
815,10/27/24 06:50:23 AM,0.010,,,,
816,10/27/24 08:50:23 AM,0.343,,,,
817,10/27/24 10:50:23 AM,3.998,,,,
818,10/27/24 12:50:23 PM,7.582,,,,
819,10/27/24 02:50:23 PM,9.669,,,,
820,10/27/24 04:50:23 PM,8.282,,,,
821,10/27/24 06:50:23 PM,5.757,,,,
822,10/27/24 08:50:23 PM,4.102,,,,
823,10/27/24 10:50:23 PM,3.261,,,,
824,10/28/24 12:50:23 AM,2.837,,,,
825,10/28/24 02:50:23 AM,2.303,,,,
826,10/28/24 04:50:23 AM,1.980,,,,
827,10/28/24 06:50:23 AM,1.656,,,,
828,10/28/24 08:50:23 AM,1.548,,,,
829,10/28/24 10:50:23 AM,3.998,,,,
830,10/28/24 12:50:23 PM,7.983,,,,
831,10/28/24 02:50:23 PM,10.944,,,,
832,10/28/24 04:50:23 PM,7.682,,,,
833,10/28/24 06:50:23 PM,4.934,,,,
834,10/28/24 08:50:23 PM,3.367,,,,
835,10/28/24 10:50:23 PM,1.980,,,,
836,10/29/24 12:50:23 AM,1.439,,,,
837,10/29/24 02:50:23 AM,1.439,,,,
838,10/29/24 04:50:23 AM,1.221,,,,
839,10/29/24 06:50:23 AM,0.674,,,,
840,10/29/24 08:50:23 AM,0.453,,,,
841,10/29/24 10:50:23 AM,1.221,,,,
842,10/29/24 12:50:23 PM,1.548,,,,
843,10/29/24 02:50:23 PM,1.439,,,,
844,10/29/24 04:50:23 PM,1.439,,,,
845,10/29/24 06:50:23 PM,0.674,,,,
846,10/29/24 08:50:23 PM,-0.102,,,,
847,10/29/24 10:50:23 PM,-0.662,,,,
848,10/30/24 12:50:23 AM,-1.001,,,,
849,10/30/24 02:50:23 AM,-1.570,,,,
850,10/30/24 04:50:23 AM,-1.684,,,,
851,10/30/24 06:50:23 AM,-1.799,,,,
852,10/30/24 08:50:23 AM,-1.914,,,,
853,10/30/24 10:50:23 AM,-1.228,,,,
854,10/30/24 12:50:23 PM,-0.549,,,,
855,10/30/24 02:50:23 PM,-0.549,,,,
856,10/30/24 04:50:23 PM,-0.774,,,,
857,10/30/24 06:50:23 PM,-0.774,,,,
858,10/30/24 08:50:23 PM,-1.001,,,,
859,10/30/24 10:50:23 PM,-2.030,,,,
860,10/31/24 12:50:23 AM,-2.261,,,,
861,10/31/24 02:50:23 AM,-2.494,,,,
862,10/31/24 04:50:23 AM,-2.727,,,,
863,10/31/24 06:50:23 AM,-3.079,,,,
864,10/31/24 08:50:23 AM,-3.672,,,,
865,10/31/24 10:50:23 AM,-2.727,,,,
866,10/31/24 12:50:23 PM,-1.799,,,,
867,10/31/24 02:50:23 PM,-1.001,,,,
868,10/31/24 04:50:23 PM,-0.774,,,,
869,10/31/24 06:50:23 PM,-1.684,,,,
870,10/31/24 08:50:23 PM,-2.610,,,,
871,10/31/24 10:50:23 PM,-3.553,,,,
872,11/01/24 12:50:23 AM,-4.152,,,,
873,11/01/24 02:50:23 AM,-4.514,,,,
874,11/01/24 04:50:23 AM,-4.758,,,,
875,11/01/24 06:50:23 AM,-5.003,,,,
876,11/01/24 08:50:23 AM,-4.880,,,,
877,11/01/24 10:50:23 AM,-2.377,,,,
878,11/01/24 12:50:23 PM,0.121,,,,
879,11/01/24 02:50:23 PM,2.195,,,,
880,11/01/24 04:50:23 PM,1.439,,,,
881,11/01/24 06:50:23 PM,-0.662,,,,
882,11/01/24 08:50:23 PM,-1.001,,,,
883,11/01/24 10:50:23 PM,-1.456,,,,
884,11/02/24 12:50:23 AM,-2.030,,,,
885,11/02/24 02:50:23 AM,-2.377,,,,
886,11/02/24 04:50:23 AM,-2.610,,,,
887,11/02/24 06:50:23 AM,-2.962,,,,
888,11/02/24 08:50:23 AM,-2.962,,,,
889,11/02/24 10:50:23 AM,-0.549,,,,
890,11/02/24 12:50:23 PM,2.410,,,,
891,11/02/24 02:50:23 PM,3.893,,,,
892,11/02/24 04:50:23 PM,2.730,,,,
893,11/02/24 06:50:23 PM,-0.549,,,,
894,11/02/24 08:50:23 PM,-0.774,,,,
895,11/02/24 10:50:23 PM,-1.001,,,,
896,11/03/24 12:50:23 AM,-1.684,,,,
897,11/03/24 02:50:23 AM,-2.261,,,,
898,11/03/24 04:50:23 AM,-2.610,,,,
899,11/03/24 06:50:23 AM,-2.610,,,,
900,11/03/24 08:50:23 AM,-2.727,,,,
901,11/03/24 10:50:23 AM,-0.662,,,,
902,11/03/24 12:50:23 PM,0.674,,,,
903,11/03/24 02:50:23 PM,0.563,,,,
904,11/03/24 04:50:23 PM,-0.213,,,,
905,11/03/24 06:50:23 PM,-0.213,,,,
906,11/03/24 08:50:23 PM,-0.213,,,,
907,11/03/24 10:50:23 PM,-0.213,,,,
908,11/04/24 12:50:23 AM,-0.213,,,,
909,11/04/24 02:50:23 AM,-0.213,,,,
910,11/04/24 04:50:23 AM,-0.213,,,,
911,11/04/24 06:50:23 AM,-0.213,,,,
912,11/04/24 08:50:23 AM,-0.213,,,,
913,11/04/24 10:50:23 AM,-0.213,,,,
914,11/04/24 12:50:23 PM,-0.213,,,,
915,11/04/24 02:50:23 PM,-0.213,,,,
916,11/04/24 04:50:23 PM,-0.213,,,,
917,11/04/24 06:50:23 PM,-0.213,,,,
918,11/04/24 08:50:23 PM,-0.213,,,,
919,11/04/24 10:50:23 PM,-0.213,,,,
920,11/05/24 12:50:23 AM,-2.494,,,,
921,11/05/24 02:50:23 AM,-3.434,,,,
922,11/05/24 04:50:23 AM,-3.079,,,,
923,11/05/24 06:50:23 AM,-3.672,,,,
924,11/05/24 08:50:23 AM,-4.031,,,,
925,11/05/24 10:50:23 AM,-3.197,,,,
926,11/05/24 12:50:23 PM,-3.197,,,,
927,11/05/24 02:50:23 PM,-2.610,,,,
928,11/05/24 04:50:23 PM,-2.494,,,,
929,11/05/24 06:50:23 PM,-2.610,,,,
930,11/05/24 08:50:23 PM,-2.844,,,,
931,11/05/24 10:50:23 PM,-2.494,,,,
932,11/06/24 12:50:23 AM,-2.261,,,,
933,11/06/24 02:50:23 AM,-2.145,,,,
934,11/06/24 04:50:23 AM,-2.030,,,,
935,11/06/24 06:50:23 AM,-2.030,,,,
936,11/06/24 08:50:23 AM,-1.914,,,,
937,11/06/24 10:50:23 AM,-1.799,,,,
938,11/06/24 12:50:23 PM,-1.684,,,,
939,11/06/24 02:50:23 PM,-1.570,,,,
940,11/06/24 04:50:23 PM,-1.456,,,,
941,11/06/24 06:50:23 PM,-1.341,,,,
942,11/06/24 08:50:23 PM,-1.228,,,,
943,11/06/24 10:50:23 PM,-1.228,,,,
944,11/07/24 12:50:23 AM,-1.114,,,,
945,11/07/24 02:50:23 AM,-1.001,,,,
946,11/07/24 04:50:23 AM,-1.001,,,,
947,11/07/24 06:50:23 AM,-1.001,,,,
948,11/07/24 08:50:23 AM,-1.001,,,,
949,11/07/24 10:50:23 AM,-1.001,,,,
950,11/07/24 12:50:23 PM,-0.887,,,,
951,11/07/24 02:50:23 PM,-0.887,,,,
952,11/07/24 04:50:23 PM,-0.887,,,,
953,11/07/24 06:50:23 PM,-0.774,,,,
954,11/07/24 08:50:23 PM,-0.774,,,,
955,11/07/24 10:50:23 PM,-0.774,,,,
956,11/08/24 12:50:23 AM,-0.774,,,,
957,11/08/24 02:50:23 AM,-0.662,,,,
958,11/08/24 04:50:23 AM,-0.662,,,,
959,11/08/24 06:50:23 AM,-0.662,,,,
960,11/08/24 08:50:23 AM,-0.662,,,,
961,11/08/24 10:50:23 AM,-0.662,,,,
962,11/08/24 12:50:23 PM,-0.662,,,,
963,11/08/24 02:50:23 PM,-0.549,,,,
964,11/08/24 04:50:23 PM,-0.549,,,,
965,11/08/24 06:50:23 PM,-0.549,,,,
966,11/08/24 08:50:23 PM,-0.549,,,,
967,11/08/24 10:50:23 PM,-0.549,,,,
968,11/09/24 12:50:23 AM,-0.549,,,,
969,11/09/24 02:50:23 AM,-0.549,,,,
970,11/09/24 04:50:23 AM,-0.549,,,,
971,11/09/24 06:50:23 AM,-0.549,,,,
972,11/09/24 08:50:23 AM,-0.437,,,,
973,11/09/24 10:50:23 AM,-0.549,,,,
974,11/09/24 12:50:23 PM,-0.437,,,,
975,11/09/24 02:50:23 PM,-0.437,,,,
976,11/09/24 04:50:23 PM,-0.437,,,,
977,11/09/24 06:50:23 PM,-0.437,,,,
978,11/09/24 08:50:23 PM,-0.437,,,,
979,11/09/24 10:50:23 PM,-0.437,,,,
980,11/10/24 12:50:23 AM,-0.549,,,,
981,11/10/24 02:50:23 AM,-0.549,,,,
982,11/10/24 04:50:23 AM,-0.549,,,,
983,11/10/24 06:50:23 AM,-0.549,,,,
984,11/10/24 08:50:23 AM,-0.549,,,,
985,11/10/24 10:50:23 AM,-0.662,,,,
986,11/10/24 12:50:23 PM,-0.549,,,,
987,11/10/24 02:50:23 PM,-0.549,,,,
988,11/10/24 04:50:23 PM,-0.437,,,,
989,11/10/24 06:50:23 PM,-0.437,,,,
990,11/10/24 08:50:23 PM,-0.437,,,,
991,11/10/24 10:50:23 PM,-0.437,,,,
992,11/11/24 12:50:23 AM,-0.549,,,,
993,11/11/24 02:50:23 AM,-0.549,,,,
994,11/11/24 04:50:23 AM,-0.662,,,,
995,11/11/24 06:50:23 AM,-0.662,,,,
996,11/11/24 08:50:23 AM,-0.662,,,,
997,11/11/24 10:50:23 AM,-0.662,,,,
998,11/11/24 12:50:23 PM,-0.549,,,,
999,11/11/24 02:50:23 PM,-0.549,,,,
1000,11/11/24 04:50:23 PM,-0.437,,,,
1001,11/11/24 06:50:23 PM,-0.437,,,,
1002,11/11/24 08:50:23 PM,-0.437,,,,
1003,11/11/24 10:50:23 PM,-0.437,,,,
1004,11/12/24 12:50:23 AM,-0.549,,,,
1005,11/12/24 02:50:23 AM,-0.549,,,,
1006,11/12/24 04:50:23 AM,-0.662,,,,
1007,11/12/24 06:50:23 AM,-0.774,,,,
1008,11/12/24 08:50:23 AM,-1.456,,,,
1009,11/12/24 10:50:23 AM,-1.341,,,,
1010,11/12/24 12:50:23 PM,-0.662,,,,
1011,11/12/24 02:50:23 PM,-0.325,,,,
1012,11/12/24 04:50:23 PM,-0.549,,,,
1013,11/12/24 06:50:23 PM,-1.114,,,,
1014,11/12/24 08:50:23 PM,-1.799,,,,
1015,11/12/24 10:50:23 PM,-2.145,,,,
1016,11/13/24 12:50:23 AM,-2.494,,,,
1017,11/13/24 02:50:23 AM,-3.079,,,,
1018,11/13/24 04:50:23 AM,-3.197,,,,
1019,11/13/24 06:50:23 AM,-3.316,,,,
1020,11/13/24 08:50:23 AM,-4.272,,,,
1021,11/13/24 10:50:23 AM,-4.031,,,,
1022,11/13/24 12:50:23 PM,-2.962,,,,
1023,11/13/24 02:50:23 PM,-2.261,,,,
1024,11/13/24 04:50:23 PM,-2.145,,,,
1025,11/13/24 06:50:23 PM,-3.197,,,,
1026,11/13/24 08:50:23 PM,-3.672,,,,
1027,11/13/24 10:50:23 PM,-3.672,,,,
1028,11/14/24 12:50:23 AM,-3.911,,,,
1029,11/14/24 02:50:23 AM,-3.911,,,,
1030,11/14/24 04:50:23 AM,-4.031,,,,
1031,11/14/24 06:50:23 AM,-4.272,,,,
1032,11/14/24 08:50:23 AM,-4.514,,,,
1033,11/14/24 10:50:23 AM,-3.434,,,,
1034,11/14/24 12:50:23 PM,-1.684,,,,
1035,11/14/24 02:50:23 PM,-0.549,,,,
1036,11/14/24 04:50:23 PM,-0.437,,,,
1037,11/14/24 06:50:23 PM,-2.261,,,,
1038,11/14/24 08:50:23 PM,-3.316,,,,
1039,11/14/24 10:50:23 PM,-4.031,,,,
1040,11/15/24 12:50:23 AM,-4.272,,,,
1041,11/15/24 02:50:23 AM,-4.514,,,,
1042,11/15/24 04:50:23 AM,-4.636,,,,
1043,11/15/24 06:50:23 AM,-4.880,,,,
1044,11/15/24 08:50:23 AM,-4.393,,,,
1045,11/15/24 10:50:23 AM,-2.030,,,,
1046,11/15/24 12:50:23 PM,0.121,,,,
1047,11/15/24 02:50:23 PM,1.548,,,,
1048,11/15/24 04:50:23 PM,0.784,,,,
1049,11/15/24 06:50:23 PM,-0.887,,,,
1050,11/15/24 08:50:23 PM,-1.341,,,,
1051,11/15/24 10:50:23 PM,-2.145,,,,
1052,11/16/24 12:50:23 AM,-3.197,,,,
1053,11/16/24 02:50:23 AM,-4.272,,,,
1054,11/16/24 04:50:23 AM,-5.125,,,,
1055,11/16/24 06:50:23 AM,-5.745,,,,
1056,11/16/24 08:50:23 AM,-6.499,,,,
1057,11/16/24 10:50:23 AM,-3.672,,,,
1058,11/16/24 12:50:23 PM,-1.570,,,,
1059,11/16/24 02:50:23 PM,-0.774,,,,
1060,11/16/24 04:50:23 PM,-1.228,,,,
1061,11/16/24 06:50:23 PM,-3.316,,,,
1062,11/16/24 08:50:23 PM,-5.372,,,,
1063,11/16/24 10:50:23 PM,-5.620,,,,
1064,11/17/24 12:50:23 AM,-5.995,,,,
1065,11/17/24 02:50:23 AM,-6.626,,,,
1066,11/17/24 04:50:23 AM,-7.267,,,,
1067,11/17/24 06:50:23 AM,-7.657,,,,
1068,11/17/24 08:50:23 AM,-8.050,,,,
1069,11/17/24 10:50:23 AM,-6.626,,,,
1070,11/17/24 12:50:23 PM,-3.079,,,,
1071,11/17/24 02:50:23 PM,-0.549,,,,
1072,11/17/24 04:50:23 PM,-1.114,,,,
1073,11/17/24 06:50:23 PM,-4.393,,,,
1074,11/17/24 08:50:23 PM,-5.745,,,,
1075,11/17/24 10:50:23 PM,-6.626,,,,
1076,11/18/24 12:50:23 AM,-7.138,,,,
1077,11/18/24 02:50:23 AM,-7.527,,,,
1078,11/18/24 04:50:23 AM,-7.527,,,,
1079,11/18/24 06:50:23 AM,-6.882,,,,
1080,11/18/24 08:50:23 AM,-6.499,,,,
1081,11/18/24 10:50:23 AM,-3.672,,,,
1082,11/18/24 12:50:23 PM,-1.684,,,,
1083,11/18/24 02:50:23 PM,-2.261,,,,
1084,11/18/24 04:50:23 PM,-2.727,,,,
1085,11/18/24 06:50:23 PM,-4.758,,,,
1086,11/18/24 08:50:23 PM,-5.496,,,,
1087,11/18/24 10:50:23 PM,-5.870,,,,
1088,11/19/24 12:50:23 AM,-5.995,,,,
