"Plot Title: 20365618"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20365618, SEN S/N: 20365618)","Coupler Detached (LGR S/N: 20365618)","Coupler Attached (LGR S/N: 20365618)","Host Connected (LGR S/N: 20365618)","Bad Battery (LGR S/N: 20365618)","Stopped (LGR S/N: 20365618)","End Of File (LGR S/N: 20365618)"
497,11/22/23 12:08:21 PM,-4.152,,,,,,
498,11/22/23 04:08:21 PM,-3.434,,,,,,
499,11/22/23 08:08:21 PM,-4.636,,,,,,
500,11/23/23 12:08:21 AM,-5.249,,,,,,
501,11/23/23 04:08:21 AM,-5.870,,,,,,
502,11/23/23 08:08:21 AM,-5.870,,,,,,
503,11/23/23 12:08:21 PM,-4.514,,,,,,
504,11/23/23 04:08:21 PM,-3.553,,,,,,
505,11/23/23 08:08:21 PM,-4.880,,,,,,
506,11/24/23 12:08:21 AM,-5.003,,,,,,
507,11/24/23 04:08:21 AM,-4.514,,,,,,
508,11/24/23 08:08:21 AM,-4.393,,,,,,
509,11/24/23 12:08:21 PM,-3.911,,,,,,
510,11/24/23 04:08:21 PM,-3.197,,,,,,
511,11/24/23 08:08:21 PM,-3.553,,,,,,
512,11/25/23 12:08:21 AM,-3.911,,,,,,
513,11/25/23 04:08:21 AM,-3.911,,,,,,
514,11/25/23 08:08:21 AM,-4.031,,,,,,
515,11/25/23 12:08:21 PM,-3.911,,,,,,
516,11/25/23 04:08:21 PM,-3.553,,,,,,
517,11/25/23 08:08:21 PM,-3.553,,,,,,
518,11/26/23 12:08:21 AM,-3.672,,,,,,
519,11/26/23 04:08:21 AM,-3.792,,,,,,
520,11/26/23 08:08:21 AM,-4.031,,,,,,
521,11/26/23 12:08:21 PM,-4.152,,,,,,
522,11/26/23 04:08:21 PM,-4.152,,,,,,
523,11/26/23 08:08:21 PM,-4.272,,,,,,
524,11/27/23 12:08:21 AM,-4.514,,,,,,
525,11/27/23 04:08:21 AM,-4.758,,,,,,
526,11/27/23 08:08:21 AM,-5.249,,,,,,
527,11/27/23 12:08:21 PM,-5.620,,,,,,
528,11/27/23 04:08:21 PM,-5.372,,,,,,
529,11/27/23 08:08:21 PM,-6.626,,,,,,
530,11/28/23 12:08:21 AM,-7.397,,,,,,
531,11/28/23 04:08:21 AM,-7.527,,,,,,
532,11/28/23 08:08:21 AM,-7.527,,,,,,
533,11/28/23 12:08:21 PM,-7.138,,,,,,
534,11/28/23 04:08:21 PM,-6.626,,,,,,
535,11/28/23 08:08:21 PM,-7.918,,,,,,
536,11/29/23 12:08:21 AM,-8.182,,,,,,
537,11/29/23 04:08:21 AM,-8.580,,,,,,
538,11/29/23 08:08:21 AM,-8.713,,,,,,
539,11/29/23 12:08:21 PM,-7.657,,,,,,
540,11/29/23 04:08:21 PM,-6.626,,,,,,
541,11/29/23 08:08:21 PM,-8.447,,,,,,
542,11/30/23 12:08:21 AM,-8.314,,,,,,
543,11/30/23 04:08:21 AM,-8.847,,,,,,
544,11/30/23 08:08:21 AM,-9.525,,,,,,
545,11/30/23 12:08:21 PM,-7.527,,,,,,
546,11/30/23 04:08:21 PM,-7.138,,,,,,
547,11/30/23 08:08:21 PM,-8.847,,,,,,
548,12/01/23 12:08:21 AM,-8.314,,,,,,
549,12/01/23 04:08:21 AM,-8.050,,,,,,
550,12/01/23 08:08:21 AM,-7.527,,,,,,
551,12/01/23 12:08:21 PM,-6.499,,,,,,
552,12/01/23 04:08:21 PM,-5.745,,,,,,
553,12/01/23 08:08:21 PM,-6.246,,,,,,
554,12/02/23 12:08:21 AM,-6.373,,,,,,
555,12/02/23 04:08:21 AM,-6.246,,,,,,
556,12/02/23 08:08:21 AM,-6.120,,,,,,
557,12/02/23 12:08:21 PM,-5.995,,,,,,
558,12/02/23 04:08:21 PM,-6.626,,,,,,
559,12/02/23 08:08:21 PM,-7.527,,,,,,
560,12/03/23 12:08:21 AM,-7.787,,,,,,
561,12/03/23 04:08:21 AM,-7.657,,,,,,
562,12/03/23 08:08:21 AM,-7.657,,,,,,
563,12/03/23 12:08:21 PM,-7.527,,,,,,
564,12/03/23 04:08:21 PM,-7.267,,,,,,
565,12/03/23 08:08:21 PM,-7.138,,,,,,
566,12/04/23 12:08:21 AM,-6.882,,,,Logged,,
567,12/04/23 04:08:21 AM,-6.626,,,,,,
568,12/04/23 08:08:21 AM,-6.499,,,,,,
569,12/04/23 12:08:21 PM,-5.745,,,,,,
570,12/04/23 04:08:21 PM,-5.125,,,,,,
571,12/04/23 08:08:21 PM,-5.870,,,,,,
572,12/05/23 12:08:21 AM,-5.870,,,,,,
573,12/05/23 04:08:21 AM,-6.246,,,,,,
574,12/05/23 08:08:21 AM,-6.626,,,,,,
575,12/05/23 12:08:21 PM,-6.246,,,,,,
576,12/05/23 04:08:21 PM,-5.496,,,,,,
577,12/05/23 08:08:21 PM,-6.246,,,,,,
578,12/06/23 12:08:21 AM,-6.754,,,,,,
579,12/06/23 04:08:21 AM,-7.267,,,,,,
580,12/06/23 08:08:21 AM,-7.267,,,,,,
581,12/06/23 12:08:21 PM,-6.246,,,,,,
582,12/06/23 04:08:21 PM,-5.620,,,,,,
583,12/06/23 08:08:21 PM,-6.626,,,,,,
584,12/07/23 12:08:21 AM,-6.626,,,,,,
585,12/07/23 04:08:21 AM,-6.626,,,,,,
586,12/07/23 08:08:21 AM,-6.499,,,,,,
587,12/07/23 12:08:21 PM,-5.372,,,,,,
588,12/07/23 04:08:21 PM,-5.003,,,,,,
589,12/07/23 08:08:21 PM,-6.120,,,,,,
590,12/08/23 12:08:21 AM,-6.373,,,,,,
591,12/08/23 04:08:21 AM,-6.373,,,,,,
592,12/08/23 08:08:21 AM,-5.995,,,,,,
593,12/08/23 12:08:21 PM,-5.870,,,,,,
594,12/08/23 04:08:21 PM,-5.003,,,,,,
595,12/08/23 08:08:21 PM,-5.620,,,,,,
596,12/09/23 12:08:21 AM,-5.995,,,,,,
597,12/09/23 04:08:21 AM,-5.995,,,,,,
598,12/09/23 08:08:21 AM,-6.120,,,,,,
599,12/09/23 12:08:21 PM,-6.120,,,,,,
600,12/09/23 04:08:21 PM,-5.995,,,,,,
601,12/09/23 08:08:21 PM,-6.120,,,,,,
602,12/10/23 12:08:21 AM,-8.182,,,,,,
603,12/10/23 04:08:21 AM,-8.847,,,,,,
604,12/10/23 08:08:21 AM,-8.447,,,,,,
605,12/10/23 12:08:21 PM,-7.267,,,,,,
606,12/10/23 04:08:21 PM,-6.626,,,,,,
607,12/10/23 08:08:21 PM,-6.499,,,,,,
608,12/11/23 12:08:21 AM,-6.246,,,,,,
609,12/11/23 04:08:21 AM,-6.246,,,,,,
610,12/11/23 08:08:21 AM,-6.373,,,,,,
611,12/11/23 12:08:21 PM,-5.620,,,,,,
612,12/11/23 04:08:21 PM,-5.003,,,,,,
613,12/11/23 08:08:21 PM,-5.745,,,,,,
614,12/12/23 12:08:21 AM,-6.120,,,,,,
615,12/12/23 04:08:21 AM,-7.138,,,,,,
616,12/12/23 08:08:21 AM,-7.527,,,,,,
617,12/12/23 12:08:21 PM,-6.754,,,,,,
618,12/12/23 04:08:21 PM,-6.246,,,,,,
619,12/12/23 08:08:21 PM,-6.754,,,,,,
620,12/13/23 12:08:21 AM,-7.527,,,,,,
621,12/13/23 04:08:21 AM,-7.267,,,,,,
622,12/13/23 08:08:21 AM,-7.267,,,,,,
623,12/13/23 12:08:21 PM,-6.882,,,,,,
624,12/13/23 04:08:21 PM,-5.249,,,,,,
625,12/13/23 08:08:21 PM,-6.246,,,,,,
626,12/14/23 12:08:21 AM,-6.626,,,,,,
627,12/14/23 04:08:21 AM,-7.138,,,,,,
628,12/14/23 08:08:21 AM,-7.397,,,,,,
629,12/14/23 12:08:21 PM,-7.397,,,,,,
630,12/14/23 04:08:21 PM,-6.626,,,,,,
631,12/14/23 08:08:21 PM,-6.499,,,,,,
632,12/15/23 12:08:21 AM,-7.138,,,,,,
633,12/15/23 04:08:21 AM,-7.267,,,,,,
634,12/15/23 08:08:21 AM,-8.050,,,,,,
635,12/15/23 12:08:21 PM,-7.787,,,,,,
636,12/15/23 04:08:21 PM,-7.657,,,,,,
637,12/15/23 08:08:21 PM,-8.447,,,,,,
638,12/16/23 12:08:21 AM,-8.847,,,,,,
639,12/16/23 04:08:21 AM,-8.847,,,,,,
640,12/16/23 08:08:21 AM,-8.580,,,,,,
641,12/16/23 12:08:21 PM,-8.050,,,,,,
642,12/16/23 04:08:21 PM,-7.397,,,,,,
643,12/16/23 08:08:21 PM,-7.787,,,,,,
644,12/17/23 12:08:21 AM,-7.918,,,,,,
645,12/17/23 04:08:21 AM,-8.182,,,,,,
646,12/17/23 08:08:21 AM,-8.580,,,,,,
647,12/17/23 12:08:21 PM,-8.447,,,,,,
648,12/17/23 04:08:21 PM,-8.050,,,,,,
649,12/17/23 08:08:21 PM,-8.713,,,,,,
650,12/18/23 12:08:21 AM,-8.713,,,,,,
651,12/18/23 04:08:21 AM,-8.982,,,,,,
652,12/18/23 08:08:21 AM,-9.117,,,,,,
653,12/18/23 12:08:21 PM,-8.314,,,,,,
654,12/18/23 04:08:21 PM,-6.882,,,,,,
655,12/18/23 08:08:21 PM,-7.787,,,,,,
656,12/19/23 12:08:21 AM,-7.918,,,,,,
657,12/19/23 04:08:21 AM,-8.447,,,,,,
658,12/19/23 08:08:21 AM,-8.580,,,,,,
659,12/19/23 12:08:21 PM,-7.010,,,,,,
660,12/19/23 04:08:21 PM,-5.620,,,,,,
661,12/19/23 08:08:21 PM,-6.882,,,,,,
662,12/20/23 12:08:21 AM,-7.397,,,,,,
663,12/20/23 04:08:21 AM,-6.882,,,,,,
664,12/20/23 08:08:21 AM,-7.010,,,,,,
665,12/20/23 12:08:21 PM,-5.995,,,,,,
666,12/20/23 04:08:21 PM,-5.003,,,,,,
667,12/20/23 08:08:21 PM,-6.373,,,,,,
668,12/21/23 12:08:21 AM,-7.010,,,,,,
669,12/21/23 04:08:21 AM,-6.754,,,,,,
670,12/21/23 08:08:21 AM,-6.499,,,,,,
671,12/21/23 12:08:21 PM,-5.620,,,,,,
672,12/21/23 04:08:21 PM,-5.125,,,,,,
673,12/21/23 08:08:21 PM,-6.373,,,,,,
674,12/22/23 12:08:21 AM,-7.657,,,,,,
675,12/22/23 04:08:21 AM,-7.918,,,,,,
676,12/22/23 08:08:21 AM,-8.050,,,,,,
677,12/22/23 12:08:21 PM,-7.397,,,,,,
678,12/22/23 04:08:21 PM,-6.882,,,,,,
679,12/22/23 08:08:21 PM,-8.050,,,,,,
680,12/23/23 12:08:21 AM,-7.787,,,,,,
681,12/23/23 04:08:21 AM,-7.138,,,,,,
682,12/23/23 08:08:21 AM,-6.882,,,,,,
683,12/23/23 12:08:21 PM,-5.745,,,,,,
684,12/23/23 04:08:21 PM,-5.003,,,,,,
685,12/23/23 08:08:21 PM,-5.620,,,,,,
686,12/24/23 12:08:21 AM,-5.870,,,,,,
687,12/24/23 04:08:21 AM,-6.246,,,,,,
688,12/24/23 08:08:21 AM,-6.499,,,,,,
689,12/24/23 12:08:21 PM,-6.373,,,,,,
690,12/24/23 04:08:21 PM,-6.246,,,,,,
691,12/24/23 08:08:21 PM,-6.246,,,,,,
692,12/25/23 12:08:21 AM,-6.499,,,,,,
693,12/25/23 04:08:21 AM,-6.754,,,,,,
694,12/25/23 08:08:21 AM,-7.138,,,,,,
695,12/25/23 12:08:21 PM,-7.397,,,,,,
696,12/25/23 04:08:21 PM,-8.314,,,,,,
697,12/25/23 08:08:21 PM,-9.662,,,,,,
698,12/26/23 12:08:21 AM,-10.774,,,,,,
699,12/26/23 04:08:21 AM,-10.774,,,,,,
700,12/26/23 08:08:21 AM,-10.916,,,,,,
701,12/26/23 12:08:21 PM,-9.799,,,,,,
702,12/26/23 04:08:21 PM,-8.982,,,,,,
703,12/26/23 08:08:21 PM,-9.799,,,,,,
704,12/27/23 12:08:21 AM,-9.937,,,,,,
705,12/27/23 04:08:21 AM,-9.525,,,,,,
706,12/27/23 08:08:21 AM,-9.799,,,,,,
707,12/27/23 12:08:21 PM,-10.214,,,,,,
708,12/27/23 04:08:21 PM,-9.662,,,,,,
709,12/27/23 08:08:21 PM,-10.774,,,,,,
710,12/28/23 12:08:21 AM,-11.344,,,,,,
711,12/28/23 04:08:21 AM,-10.916,,,,,,
712,12/28/23 08:08:21 AM,-10.916,,,,,,
713,12/28/23 12:08:21 PM,-10.774,,,,,,
714,12/28/23 04:08:21 PM,-10.214,,,,,,
715,12/28/23 08:08:21 PM,-10.493,,,,,,
716,12/29/23 12:08:21 AM,-10.634,,,,,,
717,12/29/23 04:08:21 AM,-10.634,,,,,,
718,12/29/23 08:08:21 AM,-11.200,,,,,,
719,12/29/23 12:08:21 PM,-10.774,,,,,,
720,12/29/23 04:08:21 PM,-9.525,,,,,,
721,12/29/23 08:08:21 PM,-10.493,,,,,,
722,12/30/23 12:08:21 AM,-10.774,,,,,,
723,12/30/23 04:08:21 AM,-10.916,,,,,,
724,12/30/23 08:08:21 AM,-10.774,,,,,,
725,12/30/23 12:08:21 PM,-10.075,,,,,,
726,12/30/23 04:08:21 PM,-9.252,,,,,,
727,12/30/23 08:08:21 PM,-10.916,,,,,,
728,12/31/23 12:08:21 AM,-11.344,,,,,,
729,12/31/23 04:08:21 AM,-11.344,,,,,,
730,12/31/23 08:08:21 AM,-11.058,,,,,,
731,12/31/23 12:08:21 PM,-8.982,,,,,,
732,12/31/23 04:08:21 PM,-8.050,,,,,,
733,12/31/23 08:08:21 PM,-9.799,,,,,,
734,01/01/24 12:08:21 AM,-10.214,,,,,,
735,01/01/24 04:08:21 AM,-10.493,,,,,,
736,01/01/24 08:08:21 AM,-10.916,,,,,,
737,01/01/24 12:08:21 PM,-10.214,,,,,,
738,01/01/24 04:08:21 PM,-8.314,,,,,,
739,01/01/24 08:08:21 PM,-9.388,,,,,,
740,01/02/24 12:08:21 AM,-9.662,,,,,,
741,01/02/24 04:08:21 AM,-10.493,,,,,,
742,01/02/24 08:08:21 AM,-10.916,,,,,,
743,01/02/24 12:08:21 PM,-10.353,,,,,,
744,01/02/24 04:08:21 PM,-9.662,,,,,,
745,01/02/24 08:08:21 PM,-10.916,,,,,,
746,01/03/24 12:08:21 AM,-10.916,,,,,,
747,01/03/24 04:08:21 AM,-11.344,,,,,,
748,01/03/24 08:08:21 AM,-11.487,,,,,,
749,01/03/24 12:08:21 PM,-10.774,,,,,,
750,01/03/24 04:08:21 PM,-9.799,,,,,,
751,01/03/24 08:08:21 PM,-10.916,,,,,,
752,01/04/24 12:08:21 AM,-10.916,,,,,,
753,01/04/24 04:08:21 AM,-10.634,,,,,,
754,01/04/24 08:08:21 AM,-10.214,,,,,,
755,01/04/24 12:08:21 PM,-8.982,,,,,,
756,01/04/24 04:08:21 PM,-8.182,,,,,,
757,01/04/24 08:08:21 PM,-8.580,,,,,,
758,01/05/24 12:08:21 AM,-8.982,,,,,,
759,01/05/24 04:08:21 AM,-9.117,,,,,,
760,01/05/24 08:08:21 AM,-9.117,,,,,,
761,01/05/24 12:08:21 PM,-8.580,,,,,,
762,01/05/24 04:08:21 PM,-8.182,,,,,,
763,01/05/24 08:08:21 PM,-9.937,,,,,,
764,01/06/24 12:08:21 AM,-10.214,,,,,,
765,01/06/24 04:08:21 AM,-10.634,,,,,,
766,01/06/24 08:08:21 AM,-10.774,,,,,,
767,01/06/24 12:08:21 PM,-10.353,,,,,,
768,01/06/24 04:08:21 PM,-10.075,,,,,,
769,01/06/24 08:08:21 PM,-10.353,,,,,,
770,01/07/24 12:08:21 AM,-11.487,,,,,,
771,01/07/24 04:08:21 AM,-11.631,,,,,,
772,01/07/24 08:08:21 AM,-11.922,,,,,,
773,01/07/24 12:08:21 PM,-10.493,,,,,,
774,01/07/24 04:08:21 PM,-9.799,,,,,,
775,01/07/24 08:08:21 PM,-11.200,,,,,,
776,01/08/24 12:08:21 AM,-11.487,,,,,,
777,01/08/24 04:08:21 AM,-11.487,,,,,,
778,01/08/24 08:08:21 AM,-12.068,,,,,,
779,01/08/24 12:08:21 PM,-11.200,,,,,,
780,01/08/24 04:08:21 PM,-11.200,,,,,,
781,01/08/24 08:08:21 PM,-12.509,,,,,,
782,01/09/24 12:08:21 AM,-12.807,,,,,,
783,01/09/24 04:08:21 AM,-13.715,,,,,,
784,01/09/24 08:08:21 AM,-14.178,,,,,,
785,01/09/24 12:08:21 PM,-11.200,,,,,,
786,01/09/24 04:08:21 PM,-10.493,,,,,,
787,01/09/24 08:08:21 PM,-11.058,,,,,,
788,01/10/24 12:08:21 AM,-11.200,,,,,,
789,01/10/24 04:08:21 AM,-11.776,,,,,,
790,01/10/24 08:08:21 AM,-12.509,,,,,,
791,01/10/24 12:08:21 PM,-12.214,,,,,,
792,01/10/24 04:08:21 PM,-11.776,,,,,,
793,01/10/24 08:08:21 PM,-12.214,,,,,,
794,01/11/24 12:08:21 AM,-12.068,,,,,,
795,01/11/24 04:08:21 AM,-11.922,,,,,,
796,01/11/24 08:08:21 AM,-12.068,,,,,,
797,01/11/24 12:08:21 PM,-12.068,,,,,,
798,01/11/24 04:08:21 PM,-11.487,,,,,,
799,01/11/24 08:08:21 PM,-12.361,,,,,,
800,01/12/24 12:08:21 AM,-13.409,,,,,,
801,01/12/24 04:08:21 AM,-14.023,,,,,,
802,01/12/24 08:08:21 AM,-14.490,,,,,,
803,01/12/24 12:08:21 PM,-13.715,,,,,,
804,01/12/24 04:08:21 PM,-13.258,,,,,,
805,01/12/24 08:08:21 PM,-13.562,,,,,,
806,01/13/24 12:08:21 AM,-13.258,,,,,,
807,01/13/24 04:08:21 AM,-13.107,,,,,,
808,01/13/24 08:08:21 AM,-13.409,,,,,,
809,01/13/24 12:08:21 PM,-12.807,,,,,,
810,01/13/24 04:08:21 PM,-12.214,,,,,,
811,01/13/24 08:08:21 PM,-12.658,,,,,,
812,01/14/24 12:08:21 AM,-12.214,,,,,,
813,01/14/24 04:08:21 AM,-11.631,,,,,,
814,01/14/24 08:08:21 AM,-11.058,,,,,,
815,01/14/24 12:08:21 PM,-10.493,,,,,,
816,01/14/24 04:08:21 PM,-10.214,,,,,,
817,01/14/24 08:08:21 PM,-10.916,,,,,,
818,01/15/24 12:08:21 AM,-10.916,,,,,,
819,01/15/24 04:08:21 AM,-11.200,,,,,,
820,01/15/24 08:08:21 AM,-11.344,,,,,,
821,01/15/24 12:08:21 PM,-11.922,,,,,,
822,01/15/24 04:08:21 PM,-12.956,,,,,,
823,01/15/24 08:08:21 PM,-14.965,,,,,,
824,01/16/24 12:08:21 AM,-15.446,,,,,,
825,01/16/24 04:08:21 AM,-15.285,,,,,,
826,01/16/24 08:08:21 AM,-15.770,,,,,,
827,01/16/24 12:08:21 PM,-13.868,,,,,,
828,01/16/24 04:08:21 PM,-12.509,,,,,,
829,01/16/24 08:08:21 PM,-13.562,,,,,,
830,01/17/24 12:08:21 AM,-13.409,,,,,,
831,01/17/24 04:08:21 AM,-13.258,,,,,,
832,01/17/24 08:08:21 AM,-12.658,,,,,,
833,01/17/24 12:08:21 PM,-11.058,,,,,,
834,01/17/24 04:08:21 PM,-10.214,,,,,,
835,01/17/24 08:08:21 PM,-10.493,,,,,,
836,01/18/24 12:08:21 AM,-10.774,,,,,,
837,01/18/24 04:08:21 AM,-10.634,,,,,,
838,01/18/24 08:08:21 AM,-10.214,,,,,,
839,01/18/24 12:08:21 PM,-9.388,,,,,,
840,01/18/24 04:08:21 PM,-8.713,,,,,,
841,01/18/24 08:08:21 PM,-9.937,,,,,,
842,01/19/24 12:08:21 AM,-10.916,,,,,,
843,01/19/24 04:08:21 AM,-10.916,,,,,,
844,01/19/24 08:08:21 AM,-10.634,,,,,,
845,01/19/24 12:08:21 PM,-8.847,,,,,,
846,01/19/24 04:08:21 PM,-8.050,,,,,,
847,01/19/24 08:08:21 PM,-8.314,,,,,,
848,01/20/24 12:08:21 AM,-8.314,,,,,,
849,01/20/24 04:08:21 AM,-9.117,,,,,,
850,01/20/24 08:08:21 AM,-9.388,,,,,,
851,01/20/24 12:08:21 PM,-8.182,,,,,,
852,01/20/24 04:08:21 PM,-7.267,,,,,,
853,01/20/24 08:08:21 PM,-8.050,,,,,,
854,01/21/24 12:08:21 AM,-8.580,,,,,,
855,01/21/24 04:08:21 AM,-8.447,,,,,,
856,01/21/24 08:08:21 AM,-8.182,,,,,,
857,01/21/24 12:08:21 PM,-7.267,,,,,,
858,01/21/24 04:08:21 PM,-6.120,,,,,,
859,01/21/24 08:08:21 PM,-7.138,,,,,,
860,01/22/24 12:08:21 AM,-7.657,,,,,,
861,01/22/24 04:08:21 AM,-7.918,,,,,,
862,01/22/24 08:08:21 AM,-8.050,,,,,,
863,01/22/24 12:08:21 PM,-6.626,,,,,,
864,01/22/24 04:08:21 PM,-5.745,,,,,,
865,01/22/24 08:08:21 PM,-6.882,,,,,,
866,01/23/24 12:08:21 AM,-7.267,,,,,,
867,01/23/24 04:08:21 AM,-7.787,,,,,,
868,01/23/24 08:08:21 AM,-8.580,,,,,,
869,01/23/24 12:08:21 PM,-8.713,,,,,,
870,01/23/24 04:08:21 PM,-7.138,,,,,,
871,01/23/24 08:08:21 PM,-7.397,,,,,,
872,01/24/24 12:08:21 AM,-7.918,,,,,,
873,01/24/24 04:08:21 AM,-8.182,,,,,,
874,01/24/24 08:08:21 AM,-8.182,,,,,,
875,01/24/24 12:08:21 PM,-7.138,,,,,,
876,01/24/24 04:08:21 PM,-5.620,,,,,,
877,01/24/24 08:08:21 PM,-6.626,,,,,,
878,01/25/24 12:08:21 AM,-7.138,,,,,,
879,01/25/24 04:08:21 AM,-7.397,,,,,,
880,01/25/24 08:08:21 AM,-7.527,,,,,,
881,01/25/24 12:08:21 PM,-7.138,,,,,,
882,01/25/24 04:08:21 PM,-5.745,,,,,,
883,01/25/24 08:08:21 PM,-7.010,,,,,,
884,01/26/24 12:08:21 AM,-7.267,,,,,,
885,01/26/24 04:08:21 AM,-7.527,,,,,,
886,01/26/24 08:08:21 AM,-7.918,,,,,,
887,01/26/24 12:08:21 PM,-7.657,,,,,,
888,01/26/24 04:08:21 PM,-6.499,,,,,,
889,01/26/24 08:08:21 PM,-6.882,,,,,,
890,01/27/24 12:08:21 AM,-7.267,,,,,,
891,01/27/24 04:08:21 AM,-7.397,,,,,,
892,01/27/24 08:08:21 AM,-8.847,,,,,,
893,01/27/24 12:08:21 PM,-9.252,,,,,,
894,01/27/24 04:08:21 PM,-8.314,,,,,,
895,01/27/24 08:08:21 PM,-9.525,,,,,,
896,01/28/24 12:08:21 AM,-9.388,,,,,,
897,01/28/24 04:08:21 AM,-9.525,,,,,,
898,01/28/24 08:08:21 AM,-8.713,,,,,,
899,01/28/24 12:08:21 PM,-7.397,,,,,,
900,01/28/24 04:08:21 PM,-7.138,,,,,,
901,01/28/24 08:08:21 PM,-8.580,,,,,,
902,01/29/24 12:08:21 AM,-8.447,,,,,,
903,01/29/24 04:08:21 AM,-7.787,,,,,,
904,01/29/24 08:08:21 AM,-7.657,,,,,,
905,01/29/24 12:08:21 PM,-6.499,,,,,,
906,01/29/24 04:08:21 PM,-4.636,,,,,,
907,01/29/24 08:08:21 PM,-7.267,,,,,,
908,01/30/24 12:08:21 AM,-8.182,,,,,,
909,01/30/24 04:08:21 AM,-8.447,,,,,,
910,01/30/24 08:08:21 AM,-8.982,,,,,,
911,01/30/24 12:08:21 PM,-8.050,,,,,,
912,01/30/24 04:08:21 PM,-6.499,,,,,,
913,01/30/24 08:08:21 PM,-8.447,,,,,,
914,01/31/24 12:08:21 AM,-8.713,,,,,,
915,01/31/24 04:08:21 AM,-8.847,,,,,,
916,01/31/24 08:08:21 AM,-9.252,,,,,,
917,01/31/24 12:08:21 PM,-8.182,,,,,,
918,01/31/24 04:08:21 PM,-6.120,,,,,,
919,01/31/24 08:08:21 PM,-8.050,,,,,,
920,02/01/24 12:08:21 AM,-8.580,,,,,,
921,02/01/24 04:08:21 AM,-8.580,,,,,,
922,02/01/24 08:08:21 AM,-9.117,,,,,,
923,02/01/24 12:08:21 PM,-8.314,,,,,,
924,02/01/24 04:08:21 PM,-6.373,,,,,,
925,02/01/24 08:08:21 PM,-8.182,,,,,,
926,02/02/24 12:08:21 AM,-8.847,,,,,,
927,02/02/24 04:08:21 AM,-9.117,,,,,,
928,02/02/24 08:08:21 AM,-8.580,,,,,,
929,02/02/24 12:08:21 PM,-6.373,,,,,,
930,02/02/24 04:08:21 PM,-4.152,,,,,,
931,02/02/24 08:08:21 PM,-4.880,,,,,,
932,02/03/24 12:08:21 AM,-5.995,,,,,,
933,02/03/24 04:08:21 AM,-6.373,,,,,,
934,02/03/24 08:08:21 AM,-6.626,,,,,,
935,02/03/24 12:08:21 PM,-6.626,,,,,,
936,02/03/24 04:08:21 PM,-6.499,,,,,,
937,02/03/24 08:08:21 PM,-6.499,,,,,,
938,02/04/24 12:08:21 AM,-6.626,,,,,,
939,02/04/24 04:08:21 AM,-6.626,,,,,,
940,02/04/24 08:08:21 AM,-6.754,,,,,,
941,02/04/24 12:08:21 PM,-6.754,,,,,,
942,02/04/24 04:08:21 PM,-6.754,,,,,,
943,02/04/24 08:08:21 PM,-6.754,,,,,,
944,02/05/24 12:08:21 AM,-7.010,,,,,,
945,02/05/24 04:08:21 AM,-7.267,,,,,,
946,02/05/24 08:08:21 AM,-7.918,,,,,,
947,02/05/24 12:08:21 PM,-6.626,,,,,,
948,02/05/24 04:08:21 PM,-5.003,,,,,,
949,02/05/24 08:08:21 PM,-6.373,,,,,,
950,02/06/24 12:08:21 AM,-7.010,,,,,,
951,02/06/24 04:08:21 AM,-7.918,,,,,,
952,02/06/24 08:08:21 AM,-8.050,,,,,,
953,02/06/24 12:08:21 PM,-5.995,,,,,,
954,02/06/24 04:08:21 PM,-4.636,,,,,,
955,02/06/24 08:08:21 PM,-5.995,,,,,,
956,02/07/24 12:08:21 AM,-7.138,,,,,,
957,02/07/24 04:08:21 AM,-7.397,,,,,,
958,02/07/24 08:08:21 AM,-8.050,,,,,,
959,02/07/24 12:08:21 PM,-7.138,,,,,,
960,02/07/24 04:08:21 PM,-6.882,,,,,,
961,02/07/24 08:08:21 PM,-7.918,,,,,,
962,02/08/24 12:08:21 AM,-8.314,,,,,,
963,02/08/24 04:08:21 AM,-8.580,,,,,,
964,02/08/24 08:08:21 AM,-8.713,,,,,,
965,02/08/24 12:08:21 PM,-7.267,,,,,,
966,02/08/24 04:08:21 PM,-7.267,,,,,,
967,02/08/24 08:08:21 PM,-8.982,,,,,,
968,02/09/24 12:08:21 AM,-10.774,,,,,,
969,02/09/24 04:08:21 AM,-11.631,,,,,,
970,02/09/24 08:08:21 AM,-11.487,,,,,,
971,02/09/24 12:08:21 PM,-10.353,,,,,,
972,02/09/24 04:08:21 PM,-8.580,,,,,,
973,02/09/24 08:08:21 PM,-10.634,,,,,,
974,02/10/24 12:08:21 AM,-11.487,,,,,,
975,02/10/24 04:08:21 AM,-11.487,,,,,,
976,02/10/24 08:08:21 AM,-12.068,,,,,,
977,02/10/24 12:08:21 PM,-10.353,,,,,,
978,02/10/24 04:08:21 PM,-8.847,,,,,,
979,02/10/24 08:08:21 PM,-8.982,,,,,,
980,02/11/24 12:08:21 AM,-9.388,,,,,,
981,02/11/24 04:08:21 AM,-9.662,,,,,,
982,02/11/24 08:08:21 AM,-10.075,,,,,,
983,02/11/24 12:08:21 PM,-10.353,,,,,,
984,02/11/24 04:08:21 PM,-9.662,,,,,,
985,02/11/24 08:08:21 PM,-10.634,,,,,,
986,02/12/24 12:08:21 AM,-11.631,,,,,,
987,02/12/24 04:08:21 AM,-11.631,,,,,,
988,02/12/24 08:08:21 AM,-10.634,,,,,,
989,02/12/24 12:08:21 PM,-8.050,,,,,,
