"Plot Title: 20376534"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20376534, SEN S/N: 20376534)","Coupler Detached (LGR S/N: 20376534)","Bad Battery (LGR S/N: 20376534)","Good Battery (LGR S/N: 20376534)","Coupler Attached (LGR S/N: 20376534)","Host Connected (LGR S/N: 20376534)","Stopped (LGR S/N: 20376534)","End Of File (LGR S/N: 20376534)"
481,11/20/23 08:11:08 AM,-4.636,,,,,,,
482,11/20/23 12:11:08 PM,-3.553,,,,,,,
483,11/20/23 04:11:08 PM,-3.553,,,,,,,
484,11/20/23 08:11:08 PM,-4.636,,,,,,,
485,11/21/23 12:11:08 AM,-4.758,,,,,,,
486,11/21/23 04:11:08 AM,-5.125,,,,,,,
487,11/21/23 08:11:08 AM,-6.373,,,,,,,
488,11/21/23 12:11:08 PM,-3.553,,,,,,,
489,11/21/23 04:11:08 PM,-2.030,,,,,,,
490,11/21/23 08:11:08 PM,-4.880,,,,,,,
491,11/22/23 12:11:08 AM,-5.870,,,,,,,
492,11/22/23 04:11:08 AM,-6.120,,,,,,,
493,11/22/23 08:11:08 AM,-5.125,,,,,,,
494,11/22/23 12:11:08 PM,-1.341,,,,,,,
495,11/22/23 04:11:08 PM,0.893,,,,,,,
496,11/22/23 08:11:08 PM,-2.145,,,,,,,
497,11/23/23 12:11:08 AM,-3.792,,,,,,,
498,11/23/23 04:11:08 AM,-5.249,,,,,,,
499,11/23/23 08:11:08 AM,-6.120,,,,,,,
500,11/23/23 12:11:08 PM,-2.727,,,,,,,
501,11/23/23 04:11:08 PM,-2.844,,,,,,,
502,11/23/23 08:11:08 PM,-5.372,,,,,,,
503,11/24/23 12:11:08 AM,-5.125,,,,,,,
504,11/24/23 04:11:08 AM,-4.393,,,,,,,
505,11/24/23 08:11:08 AM,-6.246,,,,,,,
506,11/24/23 12:11:08 PM,-4.393,,,,,,,
507,11/24/23 04:11:08 PM,-3.553,,,,,,,
508,11/24/23 08:11:08 PM,-4.636,,,,,,,
509,11/25/23 12:11:08 AM,-5.249,,,,,,,
510,11/25/23 04:11:08 AM,-5.125,,,,,,,
511,11/25/23 08:11:08 AM,-5.870,,,,,,,
512,11/25/23 12:11:08 PM,-4.514,,,,,,,
513,11/25/23 04:11:08 PM,-4.272,,,,,,,
514,11/25/23 08:11:08 PM,-7.138,,,,,,,
515,11/26/23 12:11:08 AM,-8.050,,,,,,,
516,11/26/23 04:11:08 AM,-9.662,,,,,,,
517,11/26/23 08:11:08 AM,-10.214,,,,,,,
518,11/26/23 12:11:08 PM,-7.267,,,,,,,
519,11/26/23 04:11:08 PM,-4.636,,,,,,,
520,11/26/23 08:11:08 PM,-8.580,,,,,,,
521,11/27/23 12:11:08 AM,-10.075,,,,,,,
522,11/27/23 04:11:08 AM,-10.634,,,,,,,
523,11/27/23 08:11:08 AM,-11.058,,,,,,,
524,11/27/23 12:11:08 PM,-6.882,,,,,,,
525,11/27/23 04:11:08 PM,-4.636,,,,,,,
526,11/27/23 08:11:08 PM,-8.982,,,,,,,
527,11/28/23 12:11:08 AM,-9.662,,,,,,,
528,11/28/23 04:11:08 AM,-9.799,,,,,,,
529,11/28/23 08:11:08 AM,-9.662,,,,,,,
530,11/28/23 12:11:08 PM,-5.870,,,,,,,
531,11/28/23 04:11:08 PM,-2.844,,,,,,,
532,11/28/23 08:11:08 PM,-7.657,,,,,,,
533,11/29/23 12:11:08 AM,-8.713,,,,,,,
534,11/29/23 04:11:08 AM,-8.713,,,,,,,
535,11/29/23 08:11:08 AM,-8.847,,,,,,,
536,11/29/23 12:11:08 PM,-4.031,,,,,,,
537,11/29/23 04:11:08 PM,-3.316,,,,,,,
538,11/29/23 08:11:08 PM,-7.397,,,,,,,
539,11/30/23 12:11:08 AM,-7.527,,,,,,,
540,11/30/23 04:11:08 AM,-8.847,,,,,,,
541,11/30/23 08:11:08 AM,-9.662,,,,,,,
542,11/30/23 12:11:08 PM,-3.792,,,,,,,
543,11/30/23 04:11:08 PM,-1.341,,,,,,,
544,11/30/23 08:11:08 PM,-6.626,,,,,,,
545,12/01/23 12:11:08 AM,-7.267,,,,,,,
546,12/01/23 04:11:08 AM,-6.754,,,,,,,
547,12/01/23 08:11:08 AM,-6.882,,,,,,,
548,12/01/23 12:11:08 PM,-6.120,,,,,,,
549,12/01/23 04:11:08 PM,-7.010,,,,,,,
550,12/01/23 08:11:08 PM,-7.267,,,,,,,
551,12/02/23 12:11:08 AM,-8.314,,,,,,,
552,12/02/23 04:11:08 AM,-9.117,,,,,,,
553,12/02/23 08:11:08 AM,-9.117,,,,,,,
554,12/02/23 12:11:08 PM,-8.982,,,,,,,
555,12/02/23 04:11:08 PM,-9.662,,,,,,,
556,12/02/23 08:11:08 PM,-10.353,,,,,,,
557,12/03/23 12:11:08 AM,-10.214,,,,,,,
558,12/03/23 04:11:08 AM,-9.937,,,,,,,
559,12/03/23 08:11:08 AM,-9.525,,,,,,,
560,12/03/23 12:11:08 PM,-8.982,,,,,,,
561,12/03/23 04:11:08 PM,-8.580,,,,,,,
562,12/03/23 08:11:08 PM,-8.314,,,,,,,
563,12/04/23 12:11:08 AM,-7.787,,,,,,,
564,12/04/23 04:11:08 AM,-7.267,,,,,,,
565,12/04/23 08:11:08 AM,-7.267,,,,,,,
566,12/04/23 12:11:08 PM,-4.880,,,,,,,
567,12/04/23 04:11:08 PM,-4.880,,,,,,,
568,12/04/23 08:11:08 PM,-5.995,,,,,,,
569,12/05/23 12:11:08 AM,-6.246,,,,,,,
570,12/05/23 04:11:08 AM,-7.010,,,,,,,
571,12/05/23 08:11:08 AM,-7.397,,,,,,,
572,12/05/23 12:11:08 PM,-4.152,,,,,,,
573,12/05/23 04:11:08 PM,-0.887,,,,,,,
574,12/05/23 08:11:08 PM,-4.393,,,,,,,
575,12/06/23 12:11:08 AM,-5.372,,,,,,,
576,12/06/23 04:11:08 AM,-5.995,,,,,,,
577,12/06/23 08:11:08 AM,-6.246,,,,,,,
578,12/06/23 12:11:08 PM,-1.341,,,,,,,
579,12/06/23 04:11:08 PM,0.674,,,,,,,
580,12/06/23 08:11:08 PM,-2.610,,,,,,,
581,12/07/23 12:11:08 AM,-3.553,,,,,,,
582,12/07/23 04:11:08 AM,-3.911,,,,,,,
583,12/07/23 08:11:08 AM,-4.393,,,,,,,
584,12/07/23 12:11:08 PM,-2.962,,,,,,,
585,12/07/23 04:11:08 PM,-2.727,,,,,,,
586,12/07/23 08:11:08 PM,-5.125,,,,,,,
587,12/08/23 12:11:08 AM,-5.995,,,,,,,
588,12/08/23 04:11:08 AM,-6.373,,,,,,,
589,12/08/23 08:11:08 AM,-7.918,,,,,,,
590,12/08/23 12:11:08 PM,-7.527,,,,,,,
591,12/08/23 04:11:08 PM,-5.995,,,,,,,
592,12/08/23 08:11:08 PM,-7.010,,,,,,,
593,12/09/23 12:11:08 AM,-8.447,,,,,,,
594,12/09/23 04:11:08 AM,-9.937,,,,,,,
595,12/09/23 08:11:08 AM,-11.200,,,,,,,
596,12/09/23 12:11:08 PM,-8.982,,,,,,,
597,12/09/23 04:11:08 PM,-8.447,,,,,,,
598,12/09/23 08:11:08 PM,-10.353,,,,,,,
599,12/10/23 12:11:08 AM,-12.658,,,,,,,
600,12/10/23 04:11:08 AM,-12.361,,,,,,,
601,12/10/23 08:11:08 AM,-11.058,,,,,,,
602,12/10/23 12:11:08 PM,-8.713,,,,,,,
603,12/10/23 04:11:08 PM,-7.527,,,,,,,
604,12/10/23 08:11:08 PM,-7.138,,,,,,,
605,12/11/23 12:11:08 AM,-6.754,,,,,,,
606,12/11/23 04:11:08 AM,-6.754,,,,,,,
607,12/11/23 08:11:08 AM,-7.010,,,,,,,
608,12/11/23 12:11:08 PM,-5.496,,,,,,,
609,12/11/23 04:11:08 PM,-5.003,,,,,,,
610,12/11/23 08:11:08 PM,-6.246,,,,,,,
611,12/12/23 12:11:08 AM,-6.754,,,,,,,
612,12/12/23 04:11:08 AM,-8.182,,,,,,,
613,12/12/23 08:11:08 AM,-8.580,,,,,,,
614,12/12/23 12:11:08 PM,-5.745,,,,,,,
615,12/12/23 04:11:08 PM,-5.003,,,,,,,
616,12/12/23 08:11:08 PM,-6.499,,,,,,,
617,12/13/23 12:11:08 AM,-7.918,,,,,,,
618,12/13/23 04:11:08 AM,-7.918,,,,,,,
619,12/13/23 08:11:08 AM,-8.050,,,,,,,
620,12/13/23 12:11:08 PM,-6.246,,,,,,,
621,12/13/23 04:11:08 PM,-1.799,,,,,,,
622,12/13/23 08:11:08 PM,-5.372,,,,,,,
623,12/14/23 12:11:08 AM,-6.246,,,,,,,
624,12/14/23 04:11:08 AM,-7.397,,,,,,,
625,12/14/23 08:11:08 AM,-7.787,,,,,,,
626,12/14/23 12:11:08 PM,-5.372,,,,,,,
627,12/14/23 04:11:08 PM,-3.911,,,,,,,
628,12/14/23 08:11:08 PM,-5.870,,,,,,,
629,12/15/23 12:11:08 AM,-7.787,,,,,,,
630,12/15/23 04:11:08 AM,-8.182,,,,,,,
631,12/15/23 08:11:08 AM,-9.388,,,,,,,
632,12/15/23 12:11:08 PM,-6.754,,,,,,,
633,12/15/23 04:11:08 PM,-5.125,,,,,,,
634,12/15/23 08:11:08 PM,-8.447,,,,,,,
635,12/16/23 12:11:08 AM,-8.982,,,,,,,
636,12/16/23 04:11:08 AM,-9.252,,,,,,,
637,12/16/23 08:11:08 AM,-8.847,,,,,,,
638,12/16/23 12:11:08 PM,-5.003,,,,,,,
639,12/16/23 04:11:08 PM,-2.844,,,,,,,
640,12/16/23 08:11:08 PM,-6.120,,,,,,,
641,12/17/23 12:11:08 AM,-6.882,,,,,,,
642,12/17/23 04:11:08 AM,-7.527,,,,,,,
643,12/17/23 08:11:08 AM,-8.580,,,,,,,
644,12/17/23 12:11:08 PM,-4.636,,,,,,,
645,12/17/23 04:11:08 PM,-1.914,,,,,,,
646,12/17/23 08:11:08 PM,-6.373,,,,,,,
647,12/18/23 12:11:08 AM,-7.138,,,,,,,
648,12/18/23 04:11:08 AM,-7.527,,,,,,,
649,12/18/23 08:11:08 AM,-7.657,,,,,,,
650,12/18/23 12:11:08 PM,-3.553,,,,,,,
651,12/18/23 04:11:08 PM,-1.914,,,,,,,
652,12/18/23 08:11:08 PM,-4.514,,,,,,,
653,12/19/23 12:11:08 AM,-5.125,,,,,,,
654,12/19/23 04:11:08 AM,-5.995,,,,,,,
655,12/19/23 08:11:08 AM,-6.626,,,,,,,
656,12/19/23 12:11:08 PM,-3.911,,,,,,,
657,12/19/23 04:11:08 PM,-2.610,,,,,,,
658,12/19/23 08:11:08 PM,-4.758,,,,,,,
659,12/20/23 12:11:08 AM,-5.620,,,,,,,
660,12/20/23 04:11:08 AM,-5.249,,,,,,,
661,12/20/23 08:11:08 AM,-5.870,,,,,,,
662,12/20/23 12:11:08 PM,-1.341,,,,,,,
663,12/20/23 04:11:08 PM,0.121,,,,,,,
664,12/20/23 08:11:08 PM,-3.434,,,,,,,
665,12/21/23 12:11:08 AM,-5.003,,,,,,,
666,12/21/23 04:11:08 AM,-5.249,,,,,,,
667,12/21/23 08:11:08 AM,-5.125,,,,,,,
668,12/21/23 12:11:08 PM,-3.792,,,,,,,
669,12/21/23 04:11:08 PM,-3.553,,,,,,,
670,12/21/23 08:11:08 PM,-5.870,,,,,,,
671,12/22/23 12:11:08 AM,-7.267,,,,,,,
672,12/22/23 04:11:08 AM,-7.657,,,,,,,
673,12/22/23 08:11:08 AM,-8.050,,,,,,,
674,12/22/23 12:11:08 PM,-4.880,,,,,,,
675,12/22/23 04:11:08 PM,-2.261,,,,,,,
676,12/22/23 08:11:08 PM,-6.373,,,,,,,
677,12/23/23 12:11:08 AM,-6.499,,,,,,,
678,12/23/23 04:11:08 AM,-5.995,,,,,,,
679,12/23/23 08:11:08 AM,-5.870,,,,,,,
680,12/23/23 12:11:08 PM,-4.272,,,,,,,
681,12/23/23 04:11:08 PM,-3.434,,,,,,,
682,12/23/23 08:11:08 PM,-4.880,,,,,,,
683,12/24/23 12:11:08 AM,-5.620,,,,,,,
684,12/24/23 04:11:08 AM,-7.010,,,,,,,
685,12/24/23 08:11:08 AM,-8.050,,,,,,,
686,12/24/23 12:11:08 PM,-7.138,,,,,,,
687,12/24/23 04:11:08 PM,-6.246,,,,,,,
688,12/24/23 08:11:08 PM,-8.847,,,,,,,
689,12/25/23 12:11:08 AM,-10.353,,,,,,,
690,12/25/23 04:11:08 AM,-11.631,,,,,,,
691,12/25/23 08:11:08 AM,-13.107,,,,,,,
692,12/25/23 12:11:08 PM,-11.487,,,,,,,
693,12/25/23 04:11:08 PM,-10.774,,,,,,,
694,12/25/23 08:11:08 PM,-13.107,,,,,,,
695,12/26/23 12:11:08 AM,-14.023,,,,,,,
696,12/26/23 04:11:08 AM,-14.178,,,,,,,
697,12/26/23 08:11:08 AM,-13.868,,,,,,,
698,12/26/23 12:11:08 PM,-11.776,,,,,,,
699,12/26/23 04:11:08 PM,-9.799,,,,,,,
700,12/26/23 08:11:08 PM,-11.487,,,,,,,
701,12/27/23 12:11:08 AM,-11.344,,,,,,,
702,12/27/23 04:11:08 AM,-10.634,,,,,,,
703,12/27/23 08:11:08 AM,-11.058,,,,,,,
704,12/27/23 12:11:08 PM,-8.580,,,,,,,
705,12/27/23 04:11:08 PM,-6.499,,,,,,,
706,12/27/23 08:11:08 PM,-10.916,,,,,,,
707,12/28/23 12:11:08 AM,-12.068,,,,,,,
708,12/28/23 04:11:08 AM,-11.631,,,,,,,
709,12/28/23 08:11:08 AM,-12.068,,,,,,,
710,12/28/23 12:11:08 PM,-9.525,,,,,,,
711,12/28/23 04:11:08 PM,-7.527,,,,,,,
712,12/28/23 08:11:08 PM,-9.937,,,,,,,
713,12/29/23 12:11:08 AM,-10.353,,,,,,,
714,12/29/23 04:11:08 AM,-10.075,,,,,,,
715,12/29/23 08:11:08 AM,-10.493,,,,,,,
716,12/29/23 12:11:08 PM,-5.745,,,,,,,
717,12/29/23 04:11:08 PM,-3.434,,,,,,,
718,12/29/23 08:11:08 PM,-7.527,,,,,,,
719,12/30/23 12:11:08 AM,-8.713,,,,,,,
720,12/30/23 04:11:08 AM,-9.117,,,,,,,
721,12/30/23 08:11:08 AM,-9.388,,,,,,,
722,12/30/23 12:11:08 PM,-4.636,,,,,,,
723,12/30/23 04:11:08 PM,-1.570,,,,,,,
724,12/30/23 08:11:08 PM,-6.882,,,,,,,
725,12/31/23 12:11:08 AM,-8.580,,,,,,,
726,12/31/23 04:11:08 AM,-9.117,,,,,,,
727,12/31/23 08:11:08 AM,-9.117,,,,,,,
728,12/31/23 12:11:08 PM,-4.880,,,,,,,
729,12/31/23 04:11:08 PM,-2.030,,,,,,,
730,12/31/23 08:11:08 PM,-7.010,,,,,,,
731,01/01/24 12:11:08 AM,-8.050,,,,,,,
732,01/01/24 04:11:08 AM,-8.713,,,,,,,
733,01/01/24 08:11:08 AM,-9.388,,,,,,,
734,01/01/24 12:11:08 PM,-6.373,,,,,,,
735,01/01/24 04:11:08 PM,-4.880,,,,,,,
736,01/01/24 08:11:08 PM,-7.657,,,,,,,
737,01/02/24 12:11:08 AM,-8.447,,,,,,,
738,01/02/24 04:11:08 AM,-9.525,,,,,,,
739,01/02/24 08:11:08 AM,-10.214,,,,,,,
740,01/02/24 12:11:08 PM,-6.754,,,,,,,
741,01/02/24 04:11:08 PM,-3.553,,,,,,,
742,01/02/24 08:11:08 PM,-8.713,,,,,,,
743,01/03/24 12:11:08 AM,-9.662,,,,,,,
744,01/03/24 04:11:08 AM,-10.634,,,,,,,
745,01/03/24 08:11:08 AM,-11.058,,,,,,,
746,01/03/24 12:11:08 PM,-5.745,,,,,,,
747,01/03/24 04:11:08 PM,-2.844,,,,,,,
748,01/03/24 08:11:08 PM,-8.314,,,,,,,
749,01/04/24 12:11:08 AM,-9.117,,,,,,,
750,01/04/24 04:11:08 AM,-8.847,,,,,,,
751,01/04/24 08:11:08 AM,-8.982,,,,,,,
752,01/04/24 12:11:08 PM,-7.397,,,,,,,
753,01/04/24 04:11:08 PM,-5.496,,,,,,,
754,01/04/24 08:11:08 PM,-6.499,,,,,,,
755,01/05/24 12:11:08 AM,-7.010,,,,,,,
756,01/05/24 04:11:08 AM,-7.527,,,,,,,
757,01/05/24 08:11:08 AM,-9.252,,,,,,,
758,01/05/24 12:11:08 PM,-7.010,,,,,,,
759,01/05/24 04:11:08 PM,-7.527,,,,,,,
760,01/05/24 08:11:08 PM,-9.937,,,,,,,
761,01/06/24 12:11:08 AM,-10.493,,,,,,,
762,01/06/24 04:11:08 AM,-11.200,,,,,,,
763,01/06/24 08:11:08 AM,-11.344,,,,,,,
764,01/06/24 12:11:08 PM,-10.075,,,,,,,
765,01/06/24 04:11:08 PM,-9.937,,,,,,,
766,01/06/24 08:11:08 PM,-12.807,,,,,,,
767,01/07/24 12:11:08 AM,-13.715,,,,,,,
768,01/07/24 04:11:08 AM,-13.258,,,,,,,
769,01/07/24 08:11:08 AM,-13.258,,,,,,,
770,01/07/24 12:11:08 PM,-10.075,,,,,,,
771,01/07/24 04:11:08 PM,-8.713,,,,,,,
772,01/07/24 08:11:08 PM,-10.774,,,,,,,
773,01/08/24 12:11:08 AM,-11.344,,,,,,,
774,01/08/24 04:11:08 AM,-11.344,,,,,,,
775,01/08/24 08:11:08 AM,-11.776,,,,,,,
776,01/08/24 12:11:08 PM,-11.200,,,,,,,
777,01/08/24 04:11:08 PM,-10.353,,,,,,,
778,01/08/24 08:11:08 PM,-11.776,,,,,,,
779,01/09/24 12:11:08 AM,-13.715,,,,,,,
780,01/09/24 04:11:08 AM,-16.264,,,,,,,
781,01/09/24 08:11:08 AM,-16.430,,,,,,,
782,01/09/24 12:11:08 PM,-11.631,,,,,,,
783,01/09/24 04:11:08 PM,-10.353,,,,,,,
784,01/09/24 08:11:08 PM,-11.487,,,,,,,
785,01/10/24 12:11:08 AM,-11.922,,,,,,,
786,01/10/24 04:11:08 AM,-12.956,,,,,,,
787,01/10/24 08:11:08 AM,-13.868,,,,,,,
788,01/10/24 12:11:08 PM,-12.658,,,,,,,
789,01/10/24 04:11:08 PM,-12.807,,,,,,,
790,01/10/24 08:11:08 PM,-13.562,,,,,,,
791,01/11/24 12:11:08 AM,-13.107,,,,,,,
792,01/11/24 04:11:08 AM,-12.658,,,,,,,
793,01/11/24 08:11:08 AM,-12.658,,,,,,,
794,01/11/24 12:11:08 PM,-12.361,,,,,,,
795,01/11/24 04:11:08 PM,-11.487,,,,,,,
796,01/11/24 08:11:08 PM,-14.806,,,,,,,
797,01/12/24 12:11:08 AM,-16.098,,,,,,,
798,01/12/24 04:11:08 AM,-16.597,,,,,,,
799,01/12/24 08:11:08 AM,-16.934,,,,,,,
800,01/12/24 12:11:08 PM,-15.934,,,,,,,
801,01/12/24 04:11:08 PM,-14.965,,,,,,,
802,01/12/24 08:11:08 PM,-15.285,,,,,,,
803,01/13/24 12:11:08 AM,-14.648,,,,,,,
804,01/13/24 04:11:08 AM,-14.178,,,,,,,
805,01/13/24 08:11:08 AM,-14.806,,,,,,,
806,01/13/24 12:11:08 PM,-13.258,,,,,,,
807,01/13/24 04:11:08 PM,-12.658,,,,,,,
808,01/13/24 08:11:08 PM,-13.409,,,,,,,
809,01/14/24 12:11:08 AM,-12.807,,,,,,,
810,01/14/24 04:11:08 AM,-11.776,,,,,,,
811,01/14/24 08:11:08 AM,-11.058,,,,,,,
812,01/14/24 12:11:08 PM,-10.214,,,,,,,
813,01/14/24 04:11:08 PM,-10.075,,,,,,,
814,01/14/24 08:11:08 PM,-11.344,,,,,,,
815,01/15/24 12:11:08 AM,-11.344,,,,,,,
816,01/15/24 04:11:08 AM,-11.631,,,,,,,
817,01/15/24 08:11:08 AM,-11.631,,,,,,,
818,01/15/24 12:11:08 PM,-12.214,,,,,,,
819,01/15/24 04:11:08 PM,-14.334,,,,,,,
820,01/15/24 08:11:08 PM,-17.966,,Logged,,,,,
821,01/16/24 12:11:08 AM,-18.142,,,,,,,
822,01/16/24 04:11:08 AM,-17.966,,,,,,,
823,01/16/24 08:11:08 AM,-18.675,,,,,,,
824,01/16/24 12:11:08 PM,-15.285,,,,,,,
825,01/16/24 04:11:08 PM,-11.631,,,,,,,
826,01/16/24 08:11:08 PM,-13.868,,,,,,,
827,01/17/24 12:11:08 AM,-13.562,,,,,,,
828,01/17/24 04:11:08 AM,-13.409,,,,,,,
829,01/17/24 08:11:08 AM,-12.214,,,,,,,
830,01/17/24 12:11:08 PM,-10.075,,,,,,,
831,01/17/24 04:11:08 PM,-9.388,,,,,,,
832,01/17/24 08:11:08 PM,-10.075,,,,,,,
833,01/18/24 12:11:08 AM,-10.634,,,,,,,
834,01/18/24 04:11:08 AM,-10.353,,,,,,,
835,01/18/24 08:11:08 AM,-9.937,,,,,,,
836,01/18/24 12:11:08 PM,-8.713,,,,,,,
837,01/18/24 04:11:08 PM,-8.314,,,,,,,
838,01/18/24 08:11:08 PM,-10.075,,,,,,,
839,01/19/24 12:11:08 AM,-11.058,,,,,,,
840,01/19/24 04:11:08 AM,-11.200,,,,,,,
841,01/19/24 08:11:08 AM,-10.634,,,,,,,
842,01/19/24 12:11:08 PM,-7.787,,,,,,,
843,01/19/24 04:11:08 PM,-7.010,,,,,,,
844,01/19/24 08:11:08 PM,-7.397,,,,,,,
845,01/20/24 12:11:08 AM,-7.657,,,,,,,
846,01/20/24 04:11:08 AM,-8.847,,,,,,,
847,01/20/24 08:11:08 AM,-8.713,,,,,,,
848,01/20/24 12:11:08 PM,-5.995,,,,,,,
849,01/20/24 04:11:08 PM,-4.031,,,,,,,
850,01/20/24 08:11:08 PM,-6.373,,,,,,,
851,01/21/24 12:11:08 AM,-7.397,,,,,,,
852,01/21/24 04:11:08 AM,-7.657,,,,,,,
853,01/21/24 08:11:08 AM,-7.527,,,,,,,
854,01/21/24 12:11:08 PM,-6.120,,,,,,,
855,01/21/24 04:11:08 PM,-4.514,,,,,,,
856,01/21/24 08:11:08 PM,-6.626,,,,,,,
857,01/22/24 12:11:08 AM,-7.267,,,,,,,
858,01/22/24 04:11:08 AM,-7.787,,,,,,,
859,01/22/24 08:11:08 AM,-7.918,,,,,,,
860,01/22/24 12:11:08 PM,-4.758,,,,,,,
861,01/22/24 04:11:08 PM,-1.114,,,,,,,
862,01/22/24 08:11:08 PM,-4.152,,,,,,,
863,01/23/24 12:11:08 AM,-5.125,,,,,,,
864,01/23/24 04:11:08 AM,-6.626,,,,,,,
865,01/23/24 08:11:08 AM,-8.182,,,,,,,
866,01/23/24 12:11:08 PM,-5.249,,,,,,,
867,01/23/24 04:11:08 PM,-2.494,,,,,,,
868,01/23/24 08:11:08 PM,-5.745,,,,,,,
869,01/24/24 12:11:08 AM,-7.010,,,,,,,
870,01/24/24 04:11:08 AM,-7.918,,,,,,,
871,01/24/24 08:11:08 AM,-7.527,,,,,,,
872,01/24/24 12:11:08 PM,-5.620,,,,,,,
873,01/24/24 04:11:08 PM,-3.672,,,,,,,
874,01/24/24 08:11:08 PM,-6.120,,,,,,,
875,01/25/24 12:11:08 AM,-6.499,,,,,,,
876,01/25/24 04:11:08 AM,-7.657,,,,,,,
877,01/25/24 08:11:08 AM,-7.787,,,,,,,
878,01/25/24 12:11:08 PM,-5.372,,,,,,,
879,01/25/24 04:11:08 PM,-3.316,,,,,,,
880,01/25/24 08:11:08 PM,-6.499,,,,,,,
881,01/26/24 12:11:08 AM,-6.499,,,,,,,
882,01/26/24 04:11:08 AM,-6.754,,,,,,,
883,01/26/24 08:11:08 AM,-7.397,,,,,,,
884,01/26/24 12:11:08 PM,-6.626,,,,,,,
885,01/26/24 04:11:08 PM,-4.880,,,,,,,
886,01/26/24 08:11:08 PM,-7.010,,,,,,,
887,01/27/24 12:11:08 AM,-7.918,,,,,,,
888,01/27/24 04:11:08 AM,-8.847,,,,,,,
889,01/27/24 08:11:08 AM,-10.916,,,,,,,
890,01/27/24 12:11:08 PM,-7.657,,,,,,,
891,01/27/24 04:11:08 PM,-5.995,,,,,,,
892,01/27/24 08:11:08 PM,-8.847,,,,,,,
893,01/28/24 12:11:08 AM,-9.252,,,,,,,
894,01/28/24 04:11:08 AM,-9.117,,,,,,,
895,01/28/24 08:11:08 AM,-8.580,,,,,,,
896,01/28/24 12:11:08 PM,-5.249,,,,,,,
897,01/28/24 04:11:08 PM,-1.001,,,,,,,
898,01/28/24 08:11:08 PM,-5.870,,,,,,,
899,01/29/24 12:11:08 AM,-6.626,,,,,,,
900,01/29/24 04:11:08 AM,-6.626,,,,,,,
901,01/29/24 08:11:08 AM,-6.626,,,,,,,
902,01/29/24 12:11:08 PM,-4.880,,,,,,,
903,01/29/24 04:11:08 PM,0.784,,,,,,,
904,01/29/24 08:11:08 PM,-4.636,,,,,,,
905,01/30/24 12:11:08 AM,-6.499,,,,,,,
906,01/30/24 04:11:08 AM,-7.010,,,,,,,
907,01/30/24 08:11:08 AM,-7.397,,,,,,,
908,01/30/24 12:11:08 PM,-2.377,,,,,,,
909,01/30/24 04:11:08 PM,2.195,,,,,,,
910,01/30/24 08:11:08 PM,-3.079,,,,,,,
911,01/31/24 12:11:08 AM,-5.870,,,,,,,
912,01/31/24 04:11:08 AM,-6.499,,,,,,,
913,01/31/24 08:11:08 AM,-7.138,,,,,,,
914,01/31/24 12:11:08 PM,-1.684,,,,,,,
915,01/31/24 04:11:08 PM,1.330,,,,,,,
916,01/31/24 08:11:08 PM,-3.553,,,,,,,
917,02/01/24 12:11:08 AM,-5.372,,,,,,,
918,02/01/24 04:11:08 AM,-6.246,,,,,,,
919,02/01/24 08:11:08 AM,-7.527,,,,,,,
920,02/01/24 12:11:08 PM,-2.610,,,,,,,
921,02/01/24 04:11:08 PM,1.548,,,,,,,
922,02/01/24 08:11:08 PM,-3.316,,,,,,,
923,02/02/24 12:11:08 AM,-5.372,,,,,,,
924,02/02/24 04:11:08 AM,-6.246,,,,,,,
925,02/02/24 08:11:08 AM,-5.870,,,,,,,
926,02/02/24 12:11:08 PM,-3.553,,,,,,,
927,02/02/24 04:11:08 PM,-1.001,,,,,,,
928,02/02/24 08:11:08 PM,-3.079,,,,,,,
929,02/03/24 12:11:08 AM,-3.672,,,,,,,
930,02/03/24 04:11:08 AM,-3.911,,,,,,,
931,02/03/24 08:11:08 AM,-4.636,,,,,,,
932,02/03/24 12:11:08 PM,-4.514,,,,,,,
933,02/03/24 04:11:08 PM,-4.152,,,,,,,
934,02/03/24 08:11:08 PM,-5.620,,,,,,,
935,02/04/24 12:11:08 AM,-6.754,,,,,,,
936,02/04/24 04:11:08 AM,-6.626,,,,,,,
937,02/04/24 08:11:08 AM,-8.580,,,,,,,
938,02/04/24 12:11:08 PM,-6.373,,,,,,,
939,02/04/24 04:11:08 PM,-3.316,,,,,,,
940,02/04/24 08:11:08 PM,-7.657,,,,,,,
941,02/05/24 12:11:08 AM,-9.252,,,,,,,
942,02/05/24 04:11:08 AM,-8.314,,,,,,,
943,02/05/24 08:11:08 AM,-8.050,,,,,,,
944,02/05/24 12:11:08 PM,-3.434,,,,,,,
945,02/05/24 04:11:08 PM,0.674,,,,,,,
946,02/05/24 08:11:08 PM,-3.316,,,,,,,
947,02/06/24 12:11:08 AM,-5.003,,,,,,,
948,02/06/24 04:11:08 AM,-5.620,,,,,,,
949,02/06/24 08:11:08 AM,-5.496,,,,,,,
950,02/06/24 12:11:08 PM,-2.145,,,,,,,
951,02/06/24 04:11:08 PM,0.010,,,,,,,
952,02/06/24 08:11:08 PM,-3.316,,,,,,,
953,02/07/24 12:11:08 AM,-4.880,,,,,,,
954,02/07/24 04:11:08 AM,-5.745,,,,,,,
955,02/07/24 08:11:08 AM,-7.397,,,,,,,
956,02/07/24 12:11:08 PM,-4.880,,,,,,,
