"Plot Title: 20406037"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20406037, SEN S/N: 20406037)","Coupler Detached (LGR S/N: 20406037)","Bad Battery (LGR S/N: 20406037)","Good Battery (LGR S/N: 20406037)","Coupler Attached (LGR S/N: 20406037)","Host Connected (LGR S/N: 20406037)","Stopped (LGR S/N: 20406037)","End Of File (LGR S/N: 20406037)"
486,10/15/23 07:19:29 PM,4.207,,,,,,,
487,10/15/23 09:19:29 PM,2.730,,,,,,,
488,10/15/23 11:19:29 PM,1.980,,,,,,,
489,10/16/23 01:19:29 AM,1.656,,,,,,,
490,10/16/23 03:19:29 AM,1.330,,,,,,,
491,10/16/23 05:19:29 AM,1.003,,,,,,,
492,10/16/23 07:19:29 AM,0.784,,,,,,,
493,10/16/23 09:19:29 AM,1.548,,,,,,,
494,10/16/23 11:19:29 AM,4.519,,,,,,,
495,10/16/23 01:19:29 PM,7.682,,,,,,,
496,10/16/23 03:19:29 PM,9.472,,,,,,,
497,10/16/23 05:19:29 PM,9.077,,,,,,,
498,10/16/23 07:19:29 PM,6.978,,,,,,,
499,10/16/23 09:19:29 PM,5.347,,,,,,,
500,10/16/23 11:19:29 PM,4.415,,,,,,,
501,10/17/23 01:19:29 AM,3.998,,,,,,,
502,10/17/23 03:19:29 AM,3.788,,,,,,,
503,10/17/23 05:19:29 AM,3.472,,,,,,,
504,10/17/23 07:19:29 AM,3.261,,,,,,,
505,10/17/23 09:19:29 AM,3.788,,,,,,,
506,10/17/23 11:19:29 AM,6.064,,,,,,,
507,10/17/23 01:19:29 PM,7.882,,,,,,,
508,10/17/23 03:19:29 PM,10.063,,,,,,,
509,10/17/23 05:19:29 PM,9.472,,,,,,,
510,10/17/23 07:19:29 PM,7.481,,,,,,,
511,10/17/23 09:19:29 PM,5.962,,,,,,,
512,10/17/23 11:19:29 PM,5.141,,,,,,,
513,10/18/23 01:19:29 AM,4.415,,,,,,,
514,10/18/23 03:19:29 AM,3.683,,,,,,,
515,10/18/23 05:19:29 AM,2.943,,,,,,,
516,10/18/23 07:19:29 AM,2.195,,,,,,,
517,10/18/23 09:19:29 AM,2.303,,,,,,,
518,10/18/23 11:19:29 AM,4.102,,,,,,,
519,10/18/23 01:19:29 PM,5.347,,,,,,,
520,10/18/23 03:19:29 PM,6.775,,,,,,,
521,10/18/23 05:19:29 PM,6.674,,,,,,,
522,10/18/23 07:19:29 PM,5.347,,,,,,,
523,10/18/23 09:19:29 PM,4.311,,,,,,,
524,10/18/23 11:19:29 PM,3.788,,,,,,,
525,10/19/23 01:19:29 AM,3.261,,,,,,,
526,10/19/23 03:19:29 AM,2.837,,,,,,,
527,10/19/23 05:19:29 AM,2.624,,,,,,,
528,10/19/23 07:19:29 AM,2.410,,,,,,,
529,10/19/23 09:19:29 AM,3.049,,,,,,,
530,10/19/23 11:19:29 AM,5.347,,,,,,,
531,10/19/23 01:19:29 PM,7.983,,,,,,,
532,10/19/23 03:19:29 PM,10.063,,,,,,,
533,10/19/23 05:19:29 PM,9.669,,,,,,,
534,10/19/23 07:19:29 PM,7.381,,,,,,,
535,10/19/23 09:19:29 PM,5.860,,,,,,,
536,10/19/23 11:19:29 PM,5.037,,,,,,,
537,10/20/23 01:19:29 AM,4.415,,,,,,,
538,10/20/23 03:19:29 AM,3.998,,,,,,,
539,10/20/23 05:19:29 AM,3.683,,,,,,,
540,10/20/23 07:19:29 AM,3.472,,,,,,,
541,10/20/23 09:19:29 AM,3.998,,,,,,,
542,10/20/23 11:19:29 AM,6.573,,,,,,,
543,10/20/23 01:19:29 PM,8.879,,,,,,,
544,10/20/23 03:19:29 PM,10.455,,,,,,,
545,10/20/23 05:19:29 PM,9.768,,,,,,,
546,10/20/23 07:19:29 PM,7.682,,,,,,,
547,10/20/23 09:19:29 PM,6.166,,,,,,,
548,10/20/23 11:19:29 PM,4.519,,,,,,,
549,10/21/23 01:19:29 AM,3.367,,,,,,,
550,10/21/23 03:19:29 AM,3.367,,,,,,,
551,10/21/23 05:19:29 AM,3.155,,,,,,,
552,10/21/23 07:19:29 AM,1.980,,,,,,,
553,10/21/23 09:19:29 AM,2.624,,,,,,,
554,10/21/23 11:19:29 AM,6.674,,,,,,,
555,10/21/23 01:19:29 PM,10.063,,,,,,,
556,10/21/23 03:19:29 PM,12.110,,,,,,,
557,10/21/23 05:19:29 PM,11.334,,,,,,,
558,10/21/23 07:19:29 PM,8.481,,,,,,,
559,10/21/23 09:19:29 PM,7.179,,,,,,,
560,10/21/23 11:19:29 PM,6.573,,,,,,,
561,10/22/23 01:19:29 AM,5.757,,,,,,,
562,10/22/23 03:19:29 AM,4.623,,,,,,,
563,10/22/23 05:19:29 AM,3.893,,,,,,,
564,10/22/23 07:19:29 AM,3.367,,,,,,,
565,10/22/23 09:19:29 AM,3.788,,,,,,,
566,10/22/23 11:19:29 AM,6.573,,,,,,,
567,10/22/23 01:19:29 PM,8.879,,,,,,,
568,10/22/23 03:19:29 PM,10.553,,,,,,,
569,10/22/23 05:19:29 PM,9.965,,,,,,,
570,10/22/23 07:19:29 PM,7.582,,,,,,,
571,10/22/23 09:19:29 PM,5.860,,,,,,,
572,10/22/23 11:19:29 PM,4.519,,,,,,,
573,10/23/23 01:19:29 AM,3.683,,,,,,,
574,10/23/23 03:19:29 AM,2.943,,,,,,,
575,10/23/23 05:19:29 AM,2.624,,,,,,,
576,10/23/23 07:19:29 AM,2.517,,,,,,,
577,10/23/23 09:19:29 AM,3.261,,,,,,,
578,10/23/23 11:19:29 AM,6.471,,,,,,,
579,10/23/23 01:19:29 PM,9.965,,,,,,,
580,10/23/23 03:19:29 PM,10.455,,,,,,,
581,10/23/23 05:19:29 PM,9.472,,,,,,,
582,10/23/23 07:19:29 PM,7.682,,,,,,,
583,10/23/23 09:19:29 PM,6.370,,,,,,,
584,10/23/23 11:19:29 PM,5.450,,,,,,,
585,10/24/23 01:19:29 AM,4.519,,,,,,,
586,10/24/23 03:19:29 AM,3.788,,,,,,,
587,10/24/23 05:19:29 AM,3.155,,,,,,,
588,10/24/23 07:19:29 AM,2.517,,,,,,,
589,10/24/23 09:19:29 AM,2.624,,,,,,,
590,10/24/23 11:19:29 AM,5.860,,,,,,,
591,10/24/23 01:19:29 PM,8.082,,,,,,,
592,10/24/23 03:19:29 PM,8.481,,,,,,,
593,10/24/23 05:19:29 PM,8.182,,,,,,,
594,10/24/23 07:19:29 PM,6.166,,,,,,,
595,10/24/23 09:19:29 PM,4.727,,,,,,,
596,10/24/23 11:19:29 PM,3.998,,,,,,,
597,10/25/23 01:19:29 AM,3.155,,,,,,,
598,10/25/23 03:19:29 AM,2.517,,,,,,,
599,10/25/23 05:19:29 AM,1.872,,,,,,,
600,10/25/23 07:19:29 AM,1.221,,,,,,,
601,10/25/23 09:19:29 AM,1.548,,,,,,,
602,10/25/23 11:19:29 AM,3.683,,,,,,,
603,10/25/23 01:19:29 PM,6.978,,,,,,,
604,10/25/23 03:19:29 PM,9.472,,,,,,,
605,10/25/23 05:19:29 PM,8.879,,,,,,,
606,10/25/23 07:19:29 PM,6.370,,,,,,,
607,10/25/23 09:19:29 PM,4.623,,,,,,,
608,10/25/23 11:19:29 PM,3.578,,,,,,,
609,10/26/23 01:19:29 AM,2.837,,,,,,,
610,10/26/23 03:19:29 AM,2.410,,,,,,,
611,10/26/23 05:19:29 AM,2.088,,,,,,,
612,10/26/23 07:19:29 AM,1.764,,,,,,,
613,10/26/23 09:19:29 AM,1.330,,,,,,,
614,10/26/23 11:19:29 AM,4.102,,,,,,,
615,10/26/23 01:19:29 PM,7.381,,,,,,,
616,10/26/23 03:19:29 PM,9.275,,,,,,,
617,10/26/23 05:19:29 PM,7.079,,,,,,,
618,10/26/23 07:19:29 PM,4.415,,,,,,,
619,10/26/23 09:19:29 PM,2.517,,,,,,,
620,10/26/23 11:19:29 PM,1.548,,,,,,,
621,10/27/23 01:19:29 AM,1.003,,,,,,,
622,10/27/23 03:19:29 AM,0.563,,,,,,,
623,10/27/23 05:19:29 AM,0.232,,,,,,,
624,10/27/23 07:19:29 AM,-0.102,,,,,,,
625,10/27/23 09:19:29 AM,0.010,,,,,,,
626,10/27/23 11:19:29 AM,1.112,,,,,,,
627,10/27/23 01:19:29 PM,3.472,,,,,,,
628,10/27/23 03:19:29 PM,5.244,,,,,,,
629,10/27/23 05:19:29 PM,4.207,,,,,,,
630,10/27/23 07:19:29 PM,2.410,,,,,,,
631,10/27/23 09:19:29 PM,1.330,,,,,,,
632,10/27/23 11:19:29 PM,0.674,,,,,,,
633,10/28/23 01:19:29 AM,0.343,,,,,,,
634,10/28/23 03:19:29 AM,0.121,,,,,,,
635,10/28/23 05:19:29 AM,0.121,,,,,,,
636,10/28/23 07:19:29 AM,0.232,,,,,,,
637,10/28/23 09:19:29 AM,0.343,,,,,,,
638,10/28/23 11:19:29 AM,0.674,,,,,,,
639,10/28/23 01:19:29 PM,0.893,,,,,,,
640,10/28/23 03:19:29 PM,1.112,,,,,,,
641,10/28/23 05:19:29 PM,1.112,,,,,,,
642,10/28/23 07:19:29 PM,1.112,,,,,,,
643,10/28/23 09:19:29 PM,1.112,,,,,,,
644,10/28/23 11:19:29 PM,1.112,,,,,,,
645,10/29/23 01:19:29 AM,1.112,,,,,,,
646,10/29/23 03:19:29 AM,1.112,,,,,,,
647,10/29/23 05:19:29 AM,1.221,,,,,,,
648,10/29/23 07:19:29 AM,1.221,,,,,,,
649,10/29/23 09:19:29 AM,1.221,,,,,,,
650,10/29/23 11:19:29 AM,1.221,,,,,,,
651,10/29/23 01:19:29 PM,1.221,,,,,,,
652,10/29/23 03:19:29 PM,1.221,,,,,,,
653,10/29/23 05:19:29 PM,1.221,,,,,,,
654,10/29/23 07:19:29 PM,1.221,,,,,,,
655,10/29/23 09:19:29 PM,1.112,,,,,,,
656,10/29/23 11:19:29 PM,0.232,,,,,,,
657,10/30/23 01:19:29 AM,-0.102,,,,,,,
658,10/30/23 03:19:29 AM,-0.102,,,,,,,
659,10/30/23 05:19:29 AM,-0.102,,,,,,,
660,10/30/23 07:19:29 AM,-0.213,,,,,,,
661,10/30/23 09:19:29 AM,-1.001,,,,,,,
662,10/30/23 11:19:29 AM,-1.001,,,,,,,
663,10/30/23 01:19:29 PM,-1.001,,,,,,,
664,10/30/23 03:19:29 PM,-1.114,,,,,,,
665,10/30/23 05:19:29 PM,-1.570,,,,,,,
666,10/30/23 07:19:29 PM,-2.494,,,,,,,
667,10/30/23 09:19:29 PM,-3.197,,,,,,,
668,10/30/23 11:19:29 PM,-3.434,,,,,,,
669,10/31/23 01:19:29 AM,-3.672,,,,,,,
670,10/31/23 03:19:29 AM,-4.031,,,,,,,
671,10/31/23 05:19:29 AM,-4.636,,,,,,,
672,10/31/23 07:19:29 AM,-5.003,,,,,,,
673,10/31/23 09:19:29 AM,-4.636,,,,,,,
674,10/31/23 11:19:29 AM,-2.844,,,,,,,
675,10/31/23 01:19:29 PM,-1.570,,,,,,,
676,10/31/23 03:19:29 PM,-1.114,,,,,,,
677,10/31/23 05:19:29 PM,-1.456,,,,,,,
678,10/31/23 07:19:29 PM,-2.377,,,,,,,
679,10/31/23 09:19:29 PM,-2.727,,,,,,,
680,10/31/23 11:19:29 PM,-3.079,,,,,,,
681,11/01/23 01:19:29 AM,-3.197,,,,,,,
682,11/01/23 03:19:29 AM,-3.316,,,,,,,
683,11/01/23 05:19:29 AM,-3.079,,,,,,,
684,11/01/23 07:19:29 AM,-3.197,,,,,,,
685,11/01/23 09:19:29 AM,-2.962,,,,,,,
686,11/01/23 11:19:29 AM,-2.145,,,,,,,
687,11/01/23 01:19:29 PM,0.121,,,,,,,
688,11/01/23 03:19:29 PM,0.674,,,,,,,
689,11/01/23 05:19:29 PM,0.232,,,,,,,
690,11/01/23 07:19:29 PM,-0.549,,,,,,,
691,11/01/23 09:19:29 PM,-0.662,,,,,,,
692,11/01/23 11:19:29 PM,-1.001,,,,,,,
693,11/02/23 01:19:29 AM,-1.341,,,,,,,
694,11/02/23 03:19:29 AM,-1.570,,,,,,,
695,11/02/23 05:19:29 AM,-2.030,,,,,,,
696,11/02/23 07:19:29 AM,-2.261,,,,,,,
697,11/02/23 09:19:29 AM,-1.684,,,,,,,
698,11/02/23 11:19:29 AM,-1.114,,,,,,,
699,11/02/23 01:19:29 PM,0.232,,,,,,,
700,11/02/23 03:19:29 PM,-0.102,,,,,,,
701,11/02/23 05:19:29 PM,-0.102,,,,,,,
702,11/02/23 07:19:29 PM,-0.325,,,,,,,
703,11/02/23 09:19:29 PM,-0.437,,,,,,,
704,11/02/23 11:19:29 PM,-0.549,,,,,,,
705,11/03/23 01:19:29 AM,-0.549,,,,,,,
706,11/03/23 03:19:29 AM,-0.774,,,,,,,
707,11/03/23 05:19:29 AM,-1.001,,,,,,,
708,11/03/23 07:19:29 AM,-1.228,,,,,,,
709,11/03/23 09:19:29 AM,-1.341,,,,,,,
710,11/03/23 11:19:29 AM,0.121,,,,,,,
711,11/03/23 01:19:29 PM,0.784,,,,,,,
712,11/03/23 03:19:29 PM,0.674,,,,,,,
713,11/03/23 05:19:29 PM,0.232,,,,,,,
714,11/03/23 07:19:29 PM,-0.213,,,,,,,
715,11/03/23 09:19:29 PM,-0.437,,,,,,,
716,11/03/23 11:19:29 PM,-0.549,,,,,,,
717,11/04/23 01:19:29 AM,-0.774,,,,,,,
718,11/04/23 03:19:29 AM,-0.887,,,,,,,
719,11/04/23 05:19:29 AM,-1.114,,,,,,,
720,11/04/23 07:19:29 AM,-1.456,,,,,,,
721,11/04/23 09:19:29 AM,-1.341,,,,,,,
722,11/04/23 11:19:29 AM,-0.325,,,,,,,
723,11/04/23 01:19:29 PM,1.112,,,,,,,
724,11/04/23 03:19:29 PM,1.221,,,,,,,
725,11/04/23 05:19:29 PM,0.674,,,,,,,
726,11/04/23 07:19:29 PM,0.010,,,,,,,
727,11/04/23 09:19:29 PM,-0.102,,,,,,,
728,11/04/23 11:19:29 PM,-0.102,,,,,,,
729,11/05/23 01:19:29 AM,-0.102,,,,,,,
730,11/05/23 03:19:29 AM,-0.102,,,,,,,
731,11/05/23 05:19:29 AM,-0.102,,,,,,,
732,11/05/23 07:19:29 AM,-0.102,,,,,,,
733,11/05/23 09:19:29 AM,0.121,,,,,,,
734,11/05/23 11:19:29 AM,0.893,,,,,,,
735,11/05/23 01:19:29 PM,1.764,,,,,,,
736,11/05/23 03:19:29 PM,2.410,,,,,,,
737,11/05/23 05:19:29 PM,1.330,,,,,,,
738,11/05/23 07:19:29 PM,0.232,,,,,,,
739,11/05/23 09:19:29 PM,-0.102,,,,,,,
740,11/05/23 11:19:29 PM,0.121,,,,,,,
741,11/06/23 01:19:29 AM,0.121,,,,,,,
742,11/06/23 03:19:29 AM,-0.102,,,,,,,
743,11/06/23 05:19:29 AM,-0.102,,,,,,,
744,11/06/23 07:19:29 AM,-0.213,,,,,,,
745,11/06/23 09:19:29 AM,0.121,,,,,,,
746,11/06/23 11:19:29 AM,0.893,,,,,,,
747,11/06/23 01:19:29 PM,2.517,,,,,,,
748,11/06/23 03:19:29 PM,2.303,,,,,,,
749,11/06/23 05:19:29 PM,1.764,,,,,,,
750,11/06/23 07:19:29 PM,1.221,,,,,,,
751,11/06/23 09:19:29 PM,0.674,,,,,,,
752,11/06/23 11:19:29 PM,0.232,,,,,,,
753,11/07/23 01:19:29 AM,0.121,,,,,,,
754,11/07/23 03:19:29 AM,0.121,,,,,,,
755,11/07/23 05:19:29 AM,0.010,,,,,,,
756,11/07/23 07:19:29 AM,0.010,,,,,,,
757,11/07/23 09:19:29 AM,0.232,,,,,,,
758,11/07/23 11:19:29 AM,1.980,,,,,,,
759,11/07/23 01:19:29 PM,4.831,,,,,,,
760,11/07/23 03:19:29 PM,6.064,,,,,,,
761,11/07/23 05:19:29 PM,5.037,,,,,,,
762,11/07/23 07:19:29 PM,2.943,,,,,,,
763,11/07/23 09:19:29 PM,1.548,,,,,,,
764,11/07/23 11:19:29 PM,1.003,,,,,,,
765,11/08/23 01:19:29 AM,0.674,,,,,,,
766,11/08/23 03:19:29 AM,0.563,,,,,,,
767,11/08/23 05:19:29 AM,0.232,,,,,,,
768,11/08/23 07:19:29 AM,0.232,,,,,,,
769,11/08/23 09:19:29 AM,0.010,,,,,,,
770,11/08/23 11:19:29 AM,0.010,,,,,,,
771,11/08/23 01:19:29 PM,0.232,,,,,,,
772,11/08/23 03:19:29 PM,0.232,,,,,,,
773,11/08/23 05:19:29 PM,0.121,,,,,,,
774,11/08/23 07:19:29 PM,0.010,,,,,,,
775,11/08/23 09:19:29 PM,-0.102,,,,,,,
776,11/08/23 11:19:29 PM,-0.213,,,,,,,
777,11/09/23 01:19:29 AM,-0.213,,,,,,,
778,11/09/23 03:19:29 AM,-0.325,,,,,,,
779,11/09/23 05:19:29 AM,-0.662,,,,,,,
780,11/09/23 07:19:29 AM,-0.887,,,,,,,
781,11/09/23 09:19:29 AM,-1.001,,,,,,,
782,11/09/23 11:19:29 AM,-0.887,,,,,,,
783,11/09/23 01:19:29 PM,-0.549,,,,,,,
784,11/09/23 03:19:29 PM,-0.437,,,,,,,
785,11/09/23 05:19:29 PM,-0.662,,,,,,,
786,11/09/23 07:19:29 PM,-1.114,,,,,,,
787,11/09/23 09:19:29 PM,-1.456,,,,,,,
788,11/09/23 11:19:29 PM,-1.570,,,,,,,
789,11/10/23 01:19:29 AM,-1.684,,,,,,,
790,11/10/23 03:19:29 AM,-1.799,,,,,,,
791,11/10/23 05:19:29 AM,-1.914,,,,,,,
792,11/10/23 07:19:29 AM,-2.145,,,,,,,
793,11/10/23 09:19:29 AM,-2.145,,,,,,,
794,11/10/23 11:19:29 AM,-1.684,,,,,,,
795,11/10/23 01:19:29 PM,-1.001,,,,,,,
796,11/10/23 03:19:29 PM,-0.774,,,,,,,
797,11/10/23 05:19:29 PM,-1.114,,,,,,,
798,11/10/23 07:19:29 PM,-1.799,,,,,,,
799,11/10/23 09:19:29 PM,-2.145,,,,,,,
800,11/10/23 11:19:29 PM,-2.261,,,,,,,
801,11/11/23 01:19:29 AM,-2.494,,,,,,,
802,11/11/23 03:19:29 AM,-2.727,,,,,,,
803,11/11/23 05:19:29 AM,-3.079,,,,,,,
804,11/11/23 07:19:29 AM,-3.553,,,,,,,
805,11/11/23 09:19:29 AM,-3.792,,,,,,,
806,11/11/23 11:19:29 AM,-2.727,,,,,,,
807,11/11/23 01:19:29 PM,-3.079,,,,,,,
808,11/11/23 03:19:29 PM,-1.341,,,,,,,
809,11/11/23 05:19:29 PM,-1.114,,,,,,,
810,11/11/23 07:19:29 PM,-2.145,,,,,,,
811,11/11/23 09:19:29 PM,-2.610,,,,,,,
812,11/11/23 11:19:29 PM,-3.197,,,,,,,
813,11/12/23 01:19:29 AM,-3.197,,,,,,,
814,11/12/23 03:19:29 AM,-2.962,,,,,,,
815,11/12/23 05:19:29 AM,-3.197,,,,,,,
816,11/12/23 07:19:29 AM,-3.197,,,,,,,
817,11/12/23 09:19:29 AM,-2.610,,,,,,,
818,11/12/23 11:19:29 AM,-0.102,,,,,,,
819,11/12/23 01:19:29 PM,1.221,,,,,,,
820,11/12/23 03:19:29 PM,1.548,,,,,,,
821,11/12/23 05:19:29 PM,0.674,,,,,,,
822,11/12/23 07:19:29 PM,-0.549,,,,,,,
823,11/12/23 09:19:29 PM,-0.662,,,,,,,
824,11/12/23 11:19:29 PM,-1.001,,,,,,,
825,11/13/23 01:19:29 AM,-1.228,,,,,,,
826,11/13/23 03:19:29 AM,-1.570,,,,,,,
827,11/13/23 05:19:29 AM,-1.684,,,,,,,
828,11/13/23 07:19:29 AM,-1.799,,,,,,,
829,11/13/23 09:19:29 AM,-1.341,,,,,,,
830,11/13/23 11:19:29 AM,0.010,,,,,,,
831,11/13/23 01:19:29 PM,0.893,,,,,,,
832,11/13/23 03:19:29 PM,1.221,,,,,,,
833,11/13/23 05:19:29 PM,0.563,,,,,,,
834,11/13/23 07:19:29 PM,-0.325,,,,,,,
835,11/13/23 09:19:29 PM,-0.437,,,,,,,
836,11/13/23 11:19:29 PM,-0.213,,,,,,,
837,11/14/23 01:19:29 AM,-0.437,,,,,,,
838,11/14/23 03:19:29 AM,-0.662,,,,,,,
839,11/14/23 05:19:29 AM,-0.887,,,,,,,
840,11/14/23 07:19:29 AM,-1.001,,,,,,,
841,11/14/23 09:19:29 AM,-1.001,,,,,,,
842,11/14/23 11:19:29 AM,0.343,,,,,,,
843,11/14/23 01:19:29 PM,1.112,,,,,,,
844,11/14/23 03:19:29 PM,1.439,,,,,,,
845,11/14/23 05:19:29 PM,0.453,,,,,,,
846,11/14/23 07:19:29 PM,-0.325,,,,,,,
847,11/14/23 09:19:29 PM,-0.437,,,,,,,
848,11/14/23 11:19:29 PM,-0.662,,,,,,,
849,11/15/23 01:19:29 AM,-0.887,,,,,,,
850,11/15/23 03:19:29 AM,-1.341,,,,,,,
851,11/15/23 05:19:29 AM,-1.684,,,,,,,
852,11/15/23 07:19:29 AM,-2.145,,,,,,,
853,11/15/23 09:19:29 AM,-2.030,,,,,,,
854,11/15/23 11:19:29 AM,0.121,,,,,,,
855,11/15/23 01:19:29 PM,1.439,,,,,,,
856,11/15/23 03:19:29 PM,2.088,,,,,,,
857,11/15/23 05:19:29 PM,0.784,,,,,,,
858,11/15/23 07:19:29 PM,-0.213,,,,,,,
859,11/15/23 09:19:29 PM,-0.102,,,,,,,
860,11/15/23 11:19:29 PM,0.121,,,,,,,
861,11/16/23 01:19:29 AM,0.010,,,,,,,
862,11/16/23 03:19:29 AM,0.010,,,,,,,
863,11/16/23 05:19:29 AM,0.010,,,,,,,
864,11/16/23 07:19:29 AM,-0.102,,,,,,,
865,11/16/23 09:19:29 AM,-0.102,,,,,,,
866,11/16/23 11:19:29 AM,0.121,,,,,,,
867,11/16/23 01:19:29 PM,0.343,,,,,,,
868,11/16/23 03:19:29 PM,0.010,,,,,,,
869,11/16/23 05:19:29 PM,-0.213,,,,,,,
870,11/16/23 07:19:29 PM,-0.213,,,,,,,
871,11/16/23 09:19:29 PM,-0.325,,,,,,,
872,11/16/23 11:19:29 PM,-0.437,,,,,,,
873,11/17/23 01:19:29 AM,-0.662,,,,,,,
874,11/17/23 03:19:29 AM,-0.662,,,,,,,
875,11/17/23 05:19:29 AM,-0.887,,,,,,,
876,11/17/23 07:19:29 AM,-1.228,,,,,,,
877,11/17/23 09:19:29 AM,-1.341,,,,,,,
878,11/17/23 11:19:29 AM,-1.001,,,,,,,
879,11/17/23 01:19:29 PM,-0.213,,,,,,,
880,11/17/23 03:19:29 PM,0.232,,,,,,,
881,11/17/23 05:19:29 PM,-0.102,,,,,,,
882,11/17/23 07:19:29 PM,-0.887,,,,,,,
883,11/17/23 09:19:29 PM,-1.228,,,,,,,
884,11/17/23 11:19:29 PM,-1.799,,,,,,,
885,11/18/23 01:19:29 AM,-2.145,,,,,,,
886,11/18/23 03:19:29 AM,-2.261,,,,,,,
887,11/18/23 05:19:29 AM,-2.377,,,,,,,
888,11/18/23 07:19:29 AM,-2.377,,,,,,,
889,11/18/23 09:19:29 AM,-2.377,,,,,,,
890,11/18/23 11:19:29 AM,-0.887,,,,,,,
891,11/18/23 01:19:29 PM,0.784,,,,,,,
892,11/18/23 03:19:29 PM,0.563,,,,,,,
893,11/18/23 05:19:29 PM,-0.102,,,,,,,
894,11/18/23 07:19:29 PM,-0.437,,,,,,,
895,11/18/23 09:19:29 PM,-0.549,,,,,,,
896,11/18/23 11:19:29 PM,-0.437,,,,,,,
897,11/19/23 01:19:29 AM,-0.437,,,,,,,
898,11/19/23 03:19:29 AM,-0.549,,,,,,,
899,11/19/23 05:19:29 AM,-1.228,,,,,,,
900,11/19/23 07:19:29 AM,-1.341,,,,,,,
901,11/19/23 09:19:29 AM,-1.684,,,,,,,
902,11/19/23 11:19:29 AM,-1.570,,,,,,,
903,11/19/23 01:19:29 PM,-1.228,,,,,,,
904,11/19/23 03:19:29 PM,-1.114,,,,,,,
905,11/19/23 05:19:29 PM,-1.456,,,,,,,
906,11/19/23 07:19:29 PM,-1.799,,,,,,,
907,11/19/23 09:19:29 PM,-2.030,,,,,,,
908,11/19/23 11:19:29 PM,-2.030,,,,,,,
909,11/20/23 01:19:29 AM,-2.261,,,,,,,
910,11/20/23 03:19:29 AM,-2.494,,,,,,,
911,11/20/23 05:19:29 AM,-2.610,,,,,,,
912,11/20/23 07:19:29 AM,-2.727,,,,,,,
913,11/20/23 09:19:29 AM,-2.727,,,,,,,
914,11/20/23 11:19:29 AM,-2.145,,,,,,,
915,11/20/23 01:19:29 PM,-1.684,,,,,,,
916,11/20/23 03:19:29 PM,-1.456,,,,,,,
917,11/20/23 05:19:29 PM,-1.570,,,,,,,
918,11/20/23 07:19:29 PM,-2.030,,,,,,,
919,11/20/23 09:19:29 PM,-2.610,,,,,,,
920,11/20/23 11:19:29 PM,-2.962,,,,,,,
921,11/21/23 01:19:29 AM,-3.316,,,,,,,
922,11/21/23 03:19:29 AM,-3.553,,,,,,,
923,11/21/23 05:19:29 AM,-3.792,,,,,,,
924,11/21/23 07:19:29 AM,-4.031,,,,,,,
925,11/21/23 09:19:29 AM,-3.911,,,,,,,
926,11/21/23 11:19:29 AM,-2.610,,,,,,,
927,11/21/23 01:19:29 PM,-0.774,,,,,,,
928,11/21/23 03:19:29 PM,0.563,,,,,,,
929,11/21/23 05:19:29 PM,-0.213,,,,,,,
930,11/21/23 07:19:29 PM,-1.341,,,,,,,
931,11/21/23 09:19:29 PM,-1.684,,,,,,,
932,11/21/23 11:19:29 PM,-2.145,,,,,,,
933,11/22/23 01:19:29 AM,-2.727,,,,,,,
934,11/22/23 03:19:29 AM,-3.079,,,,,,,
935,11/22/23 05:19:29 AM,-2.962,,,,,,,
936,11/22/23 07:19:29 AM,-2.610,,,,,,,
937,11/22/23 09:19:29 AM,-2.145,,,,,,,
938,11/22/23 11:19:29 AM,-0.887,,,,,,,
939,11/22/23 01:19:29 PM,0.232,,,,,,,
940,11/22/23 03:19:29 PM,0.453,,,,,,,
941,11/22/23 05:19:29 PM,0.010,,,,,,,
942,11/22/23 07:19:29 PM,-0.549,,,,,,,
943,11/22/23 09:19:29 PM,-0.887,,,,,,,
944,11/22/23 11:19:29 PM,-1.341,,,,,,,
945,11/23/23 01:19:29 AM,-1.799,,,,,,,
946,11/23/23 03:19:29 AM,-2.494,,,,,,,
947,11/23/23 05:19:29 AM,-3.079,,,,,,,
948,11/23/23 07:19:29 AM,-3.434,,,,,,,
949,11/23/23 09:19:29 AM,-3.434,,,,,,,
950,11/23/23 11:19:29 AM,-2.261,,,,,,,
951,11/23/23 01:19:29 PM,-1.570,,,,,,,
952,11/23/23 03:19:29 PM,-1.914,,,,,,,
953,11/23/23 05:19:29 PM,-2.494,,,,,,,
954,11/23/23 07:19:29 PM,-3.079,,,,,,,
955,11/23/23 09:19:29 PM,-3.672,,,,,,,
956,11/23/23 11:19:29 PM,-3.672,,,,,,,
957,11/24/23 01:19:29 AM,-3.197,,,,,,,
958,11/24/23 03:19:29 AM,-2.962,,,,,,,
959,11/24/23 05:19:29 AM,-2.727,,,,,,,
960,11/24/23 07:19:29 AM,-2.610,,,,,,,
961,11/24/23 09:19:29 AM,-2.610,,,,,,,
962,11/24/23 11:19:29 AM,-2.377,,,,,,,
963,11/24/23 01:19:29 PM,-1.799,,,,,,,
964,11/24/23 03:19:29 PM,-1.456,,,,,,,
965,11/24/23 05:19:29 PM,-1.570,,,,,,,
966,11/24/23 07:19:29 PM,-1.799,,,,,,,
967,11/24/23 09:19:29 PM,-2.145,,,,,,,
968,11/24/23 11:19:29 PM,-2.377,,,,,,,
969,11/25/23 01:19:29 AM,-2.610,,,,,,,
